"time","date","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq","avg_dist","avg_conf","EucDIS","clock","clock_min","lat_smooth","lon_smooth","EucSmooth"
"11:03:33","3/30/2023","00:17:58",-6.06552,263,82,47.6301193,-122.3980255,10,46.36,18,0.929666666666667,100,0.422337490246714,113,1.88333333333333,47.6301170978386,-122.398033951858,0.220111689535696
"11:03:34","3/30/2023","00:17:59",-6.03504,263,82,47.6301193,-122.3980255,10,46.36,18.0166666666667,0.933555555555556,100,0,114,1.9,47.6301154933131,-122.398035970093,0.234077801743401
"11:03:35","3/30/2023","00:18:00",-6.03504,262,82,47.6301155,-122.3980331,10,46.36,18.0333333333333,0.929888888888889,100,0.710202751210091,115,1.91666666666667,47.6301138051725,-122.398037920264,0.238051798224503
"11:03:36","3/30/2023","00:18:01",-6.03504,262,82,47.6301155,-122.3980331,10,46.36,18.05,0.922666666666667,100,0,116,1.93333333333333,47.6301120340343,-122.398039912616,0.24729299405848
"11:03:37","3/30/2023","00:18:02",-6.03504,263,82,47.6301078,-122.3980407,10,46.35,18.0666666666667,0.917111111111111,100,1.02878281734036,117,1.95,47.6301101805717,-122.398042133663,0.265101032647487
"11:03:38","3/30/2023","00:18:03",-6.096,263,82,47.6301078,-122.3980407,10,46.36,18.0833333333333,0.91,100,0,118,1.96666666666667,47.6301082454936,-122.398044449766,0.276644676417343
"11:03:39","3/30/2023","00:18:04",-6.06552,263,82,47.6301078,-122.3980407,10,46.38,18.1,0.903777777777778,100,0,119,1.98333333333333,47.6301062295255,-122.398046754769,0.283179434610998
"11:03:40","3/30/2023","00:18:05",-6.06552,263,82,47.6301002,-122.398056,10,46.36,18.1166666666667,0.900555555555556,100,1.426452873567,120,2,47.6301041949309,-122.398049041408,0.283983513276883
"11:03:41","3/30/2023","00:18:06",-6.03504,262,82,47.6301002,-122.3980636,10,46.36,18.1333333333333,0.895,100,0.570980918307424,121,2.01666666666667,47.630102093924,-122.398051302248,0.288750849484234
"11:03:42","3/30/2023","00:18:07",-6.03504,262,82,47.6300964,-122.3980636,10,46.36,18.15,0.890111111111111,100,0.422337486763928,122,2.03333333333333,47.6300999282467,-122.39805412533,0.320810404920754
"11:03:43","3/30/2023","00:18:08",-6.03504,262,82,47.6300964,-122.3980636,10,46.36,18.1666666666667,0.894666666666667,100,0,123,2.05,47.6300976500906,-122.398056974252,0.331543071422824
"11:03:44","3/30/2023","00:18:09",-6.03504,262,82,47.6300926,-122.3980484,10,46.36,18.1833333333333,0.904888888888889,100,1.21755741890497,124,2.06666666666667,47.6300952721435,-122.398059707969,0.334708797934265
"11:03:45","3/30/2023","00:18:10",-6.00456,263,82,47.6300926,-122.3980484,10,46.36,18.2,0.912222222222222,100,0,125,2.08333333333333,47.6300931293148,-122.398064276453,0.417759396134627
"11:03:46","3/30/2023","00:18:11",-5.97408,263,82,47.6300926,-122.3980484,10,46.36,18.2166666666667,0.920777777777778,100,0,126,2.1,47.6300911604303,-122.398070158474,0.493122076200216
"11:03:47","3/30/2023","00:18:12",-5.91312,263,82,47.6300888,-122.398056,10,46.36,18.2333333333333,0.948666666666667,100,0.710202982118234,127,2.11666666666667,47.6300888699493,-122.398074026789,0.386349929569544
"11:03:48","3/30/2023","00:18:13",-5.88264,264,82,47.6300849,-122.398056,10,46.38,18.25,0.992555555555556,100,0.433451629442797,128,2.13333333333333,47.6300863663505,-122.39807599452,0.315087119184571
"11:03:49","3/30/2023","00:18:14",-5.88264,263,82,47.6300849,-122.398056,10,46.36,18.2666666666667,1.03066666666667,100,0,129,2.15,47.6300836443742,-122.398076468296,0.304611147067563
