water_current,transect,SU,min,voltage,current,mAh,W,log_W,Wh,Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,rangeFinderDist,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,apmSubInfo.cameraTilt,apmSubInfo.tetherTurns,apmSubInfo.lights1,apmSubInfo.lights2,apmSubInfo.pilotGain,apmSubInfo.inputHold,apmSubInfo.rollPitchToggle,apmSubInfo.rangefinderDistance,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,temperature.temperature1,temperature.temperature2,temperature.temperature3
high,0,412,6.87,15.62,15.03,818,234.7686,2.37,12.63348914,33:09.9,20.5,-3,52,0,0,0,0.2,0,0,0,-37.8,0,0,-11.537,0,0,1250.8,0:03:59,25,0,--.--,283,11,50,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,234.78,11:33:09,9/22/2023,94.48,48.34,--.--
high,0,413,6.88,15.68,13.09,822,205.2512,2.31,12.69050336,33:10.9,23.5,-3.1,51,0,0,0,0,0,0,0.2,-37.5,0,0,-11.438,0,0,1250.8,0:04:00,24.9,0,--.--,284,11.2,61,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,205.21,11:33:10,9/22/2023,94.5,48.33,--.--
high,0,414,6.9,15.53,16.49,827,256.0897,2.41,12.76163939,33:11.9,23.5,-3.4,50,0,0,0,0,0,0,0.1,-37,0,0,-11.283,0,0,1250.8,0:04:01,25,0,--.--,283,11,60,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,256.09,11:33:11,9/22/2023,94.5,48.33,--.--
high,0,415,6.92,15.36,21.11,832,324.2496,2.51,12.85170872,33:12.9,24.4,-1.3,50,0,0,0,0.2,0,0,0.1,-36.9,0,0,-11.256,0,0,1274.8,0:04:02,0,0,--.--,--.--,22.7,61,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,324.33,11:33:12,9/22/2023,94.5,48.33,--.--
high,0,416,6.93,15.46,23.65,838,365.629,2.56,12.95327233,33:13.9,22,-2.3,51,0,0,0,0.2,0,0,-0.1,-37.3,0,0,-11.346,0,0,1299.7,0:04:03,25.5,0,--.--,281,10.2,48,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,365.7,11:33:13,9/22/2023,94.51,48.33,--.--
high,0,417,6.95,15.54,17.32,843,269.1528,2.43,13.028037,33:14.9,20.5,-0.1,49,0,0,0,0.2,0,0,-0.1,-37.9,0,0,-11.542,0,0,1299.7,0:04:04,26.3,0,--.--,280,10.4,49,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,269.24,11:33:14,9/22/2023,94.51,48.33,--.--
high,0,418,6.97,15.54,17.28,848,268.5312,2.43,13.102629,33:15.9,21.5,-0.5,50,0,0,0,0.2,0,0,-0.2,-38.4,0,0,-11.707,0,0,1299.7,0:04:05,26.7,0,--.--,280,10.4,50,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,268.48,11:33:15,9/22/2023,94.51,48.33,--.--
high,0,419,6.98,15.54,17.48,853,271.6392,2.43,13.17808433,33:16.9,21.8,-0.5,50,0,0,0,0.1,0,0,-0.1,-38.7,0,0,-11.805,0,0,1299.7,0:04:06,27.6,0,--.--,278,10.2,50,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,271.71,11:33:16,9/22/2023,94.51,48.34,--.--
high,0,420,7,15.53,17.4,857,270.222,2.43,13.253146,33:17.9,23.7,-0.5,53,0,0,0,0.1,0,0,-0.1,-38.9,0,0,-11.849,0,0,1299.7,0:04:07,27.8,0,--.--,277,10.2,49,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,270.29,11:33:17,9/22/2023,94.53,48.33,--.--
high,0,421,7.02,15.55,17.1,862,265.905,2.42,13.3270085,33:18.9,25.2,-0.7,56,0,0,0,0.1,0,0,-0.1,-39,0,0,-11.894,0,0,1352.9,0:04:08,28.3,0,--.--,278,10.5,49,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,265.85,11:33:18,9/22/2023,94.53,48.33,--.--
high,0,422,7.03,15.55,17.26,867,268.393,2.43,13.40156211,33:19.9,24.3,-1.8,56,0,0,0,0.1,0,0,-0.1,-39.4,0,0,-11.989,0,0,1352.9,0:04:09,29,0,--.--,278,11.1,50,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,268.43,11:33:19,9/22/2023,94.53,48.34,--.--
high,0,423,7.05,15.54,17.25,872,268.065,2.43,13.47602461,33:20.9,23.2,-0.9,56,0,0,0,0.1,0,0,-0.1,-39.9,0,0,-12.138,0,0,1352.9,0:04:10,29.5,0,--.--,277,11.1,49,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,268.01,11:33:20,9/22/2023,94.55,48.34,--.--
high,0,424,7.07,15.54,16.54,877,257.0316,2.41,13.54742228,33:21.9,24,0.2,58,0,0,0,0.1,0,0,-0.1,-40.5,0,0,-12.316,0,0,1352.9,0:04:11,30.1,0,--.--,275,10.9,49,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,257.11,11:33:21,9/22/2023,94.55,48.34,--.--
high,0,425,7.08,15.53,18.72,881,290.7216,2.46,13.62817828,33:22.9,23.1,-6.6,72,0,0,0,0.2,0,0,-0.2,-41.2,0,0,-12.55,0,0,1352.9,0:04:12,31,0,--.--,273,11.1,50,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,290.7,11:33:22,9/22/2023,94.55,48.34,--.--
high,0,426,7.1,15.54,16.84,886,261.6936,2.42,13.70087094,33:23.9,25.9,-2.4,71,0,0,0,0.2,0,0,-0.2,-42,0,0,-12.776,0,0,1381.1,0:04:13,0,0,--.--,--.--,22.7,54,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,261.69,11:33:23,9/22/2023,94.55,48.34,--.--
high,0,427,7.12,15.51,18.15,891,281.5065,2.45,13.77906719,33:24.9,24.9,-6.7,68,0,0,0,0.1,0,0,0.1,-42.2,0,0,-12.862,0,0,1412.8,0:04:14,32.2,0,--.--,274,12.3,70,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,281.58,11:33:24,9/22/2023,94.55,48.34,--.--
high,0,428,7.13,15.35,23.59,897,362.1065,2.56,13.87965233,33:25.9,25.8,-7.8,70,0,0,0,0.2,0,0,0.2,-41.5,0,0,-12.659,0,0,1412.8,0:04:15,33.3,0,--.--,273,12.9,70,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,362.18,11:33:25,9/22/2023,94.55,48.34,--.--
high,0,429,7.15,15.05,29.64,904,446.082,2.65,14.003564,33:26.9,22.4,-14.2,67,0,0,0,0.2,0,0,0,-40.6,0,0,-12.396,0,0,1412.8,0:04:16,34.3,0,--.--,275,14.4,50,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,446.14,11:33:26,9/22/2023,94.55,48.34,--.--
high,0,430,7.17,15.31,12.9,909,197.499,2.3,14.05842483,33:27.9,26.8,-4.5,71,0,0,0,0.2,0,0,0.1,-40.6,0,0,-12.387,0,0,1412.8,0:04:17,34,0,--.--,274,13.8,70,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,197.5,11:33:27,9/22/2023,94.55,48.34,--.--
high,0,431,7.18,15.3,24.18,914,369.954,2.57,14.16118983,33:29.0,22.7,-3.1,71,0,0,0,0.2,0,0,0,-40.4,0,0,-12.31,0,0,1412.8,0:04:18,34.9,0,--.--,275,15,48,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,369.93,11:33:28,9/22/2023,94.55,48.34,--.--
high,0,432,7.2,15.53,16.41,919,254.8473,2.41,14.23198075,33:30.0,23.3,-3.6,69,0,0,0,0.2,0,0,0,-40.6,0,0,-12.386,0,0,1444.5,0:04:19,0,0,--.--,--.--,22.7,70,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,254.77,11:33:29,9/22/2023,94.55,48.34,--.--
high,0,433,7.22,15.58,14.32,925,223.1056,2.35,14.29395453,33:30.9,23.3,-5.9,68,0,0,0,0.2,0,0,0.3,-40.1,0,0,-12.238,0,0,1480.3,0:04:20,35.8,0,--.--,275,15.9,70,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,223.06,11:33:30,9/22/2023,94.59,48.34,--.--
high,0,434,7.23,15.1,27.05,931,408.455,2.61,14.40741425,33:31.9,15.7,-12.9,82,0,0,0,0.2,0,0,0,-39.5,0,0,-12.04,0,0,1480.3,0:04:21,37.4,0,--.--,275,17.2,51,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,408.48,11:33:31,9/22/2023,94.55,48.33,--.--
high,0,435,7.25,15.55,14.87,935,231.2285,2.36,14.47164439,33:32.9,19.1,-7.7,82,0,0,0,0.2,0,0,-0.1,-39.5,0,0,-12.023,0,0,1480.3,0:04:22,37.7,0,--.--,274,17.4,47,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,231.3,11:33:32,9/22/2023,94.59,48.33,--.--
high,0,436,7.27,15.49,17.83,939,276.1867,2.44,14.54836292,33:33.9,19.9,-7.8,81,0,0,0,0.2,0,0,-0.1,-39.9,0,0,-12.144,0,0,1480.3,0:04:23,37.9,0,--.--,274,17.6,49,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,276.26,11:33:33,9/22/2023,94.59,48.34,--.--
high,0,437,7.28,15.49,18.15,945,281.1435,2.45,14.62645833,33:34.9,17.6,-6.5,81,0,0,0,0.2,0,0,-0.1,-40.2,0,0,-12.264,0,0,1480.3,0:04:24,38.3,0,--.--,274,17.9,53,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,281.11,11:33:34,9/22/2023,94.59,48.34,--.--
high,0,438,7.3,15.48,18.58,950,287.6184,2.46,14.70635233,33:36.0,20.3,-10.5,87,0,0,0,0,0,0,0,-40.4,0,0,-12.299,0,0,1555.1,0:04:25,39,0,--.--,275,18.8,50,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,287.66,11:33:35,9/22/2023,94.6,48.34,--.--
high,0,439,7.32,15.46,18.4,955,284.464,2.45,14.78537011,33:36.9,18.4,-11.3,87,0,0,0,0,0,0,-0.1,-40.4,0,0,-12.315,0,0,1555.1,0:04:26,39.5,0,--.--,276,19.5,50,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,284.54,11:33:36,9/22/2023,94.6,48.34,--.--
high,0,440,7.33,15.48,17.77,960,275.0796,2.44,14.86178111,33:38.0,15.2,-12,84,0,0,0,0.1,0,0,-0.1,-40.7,0,0,-12.394,0,0,1555.1,0:04:27,39.9,0,--.--,276,19.7,50,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,275.13,11:33:37,9/22/2023,94.6,48.34,--.--
high,0,441,7.35,15.55,15.6,964,242.58,2.38,14.92916444,33:38.9,14,-14.5,80,0,0,0,0.2,0,0,-0.1,-41.1,0,0,-12.526,0,0,1555.1,0:04:28,40.8,0,--.--,276,20.7,61,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,242.66,11:33:38,9/22/2023,94.6,48.34,--.--
high,0,442,7.37,15.16,30.12,970,456.6192,2.66,15.05600311,33:39.9,16.5,-12.4,79,0,0,0,0.2,0,0,0.1,-41.2,0,0,-12.559,0,0,1555.1,0:04:29,41,0,--.--,276,20.9,70,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,456.68,11:33:39,9/22/2023,94.6,48.34,--.--
high,0,443,7.38,15.15,29.38,978,445.107,2.65,15.17964394,33:40.9,17.8,-13.7,79,0,0,0,0.2,0,0,0.1,-40.8,0,0,-12.437,0,0,1594.1,0:04:30,0,0,--.--,--.--,22.7,60,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,445.14,11:33:40,9/22/2023,94.62,48.34,--.--
high,0,444,7.4,15.16,28.22,986,427.8152,2.63,15.2984815,33:41.9,17.6,-14.4,79,0,0,0,0.1,0,0,0.1,-40.4,0,0,-12.331,0,0,1635.5,0:04:31,41.8,0,--.--,276,21.5,67,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,427.87,11:33:41,9/22/2023,94.62,48.34,--.--
high,0,445,7.42,15.44,19.1,993,294.904,2.47,15.38039928,33:42.9,13.4,-10.8,84,0,0,0,0.1,0,0,0,-40.4,0,0,-12.303,0,0,1635.5,0:04:32,42.2,0,--.--,275,21.7,52,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,294.81,11:33:42,9/22/2023,94.62,48.34,--.--
high,0,446,7.43,15.45,20.02,999,309.309,2.49,15.46631844,33:43.9,14.9,-11.5,90,0,0,0,0.1,0,0,-0.1,-40.7,0,0,-12.391,0,0,1635.5,0:04:33,43.2,0,--.--,277,23.1,50,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,309.21,11:33:43,9/22/2023,94.62,48.33,--.--
high,0,447,7.45,15.47,16.98,1004,262.6806,2.42,15.53928528,33:44.9,14.3,-9.9,88,0,0,0,0.1,0,0,-0.1,-41.1,0,0,-12.529,0,0,1635.5,0:04:34,44.7,0,--.--,278,24.8,50,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,262.75,11:33:44,9/22/2023,94.64,48.34,--.--
high,0,448,7.47,15.48,17.42,1009,269.6616,2.43,15.61419128,33:45.9,14.8,-11,88,0,0,0,0.1,0,0,-0.2,-41.6,0,0,-12.674,0,0,1635.5,0:04:35,45,0,--.--,278,25.2,50,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,269.68,11:33:45,9/22/2023,94.64,48.34,--.--
high,0,449,7.48,15.49,17.19,1013,266.2731,2.43,15.68815603,33:46.9,15.6,-8.3,90,0,0,0,0.1,0,0,-0.2,-42.1,0,0,-12.829,0,0,1723.3,0:04:36,46.3,0,--.--,263,23.9,51,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,266.24,11:33:46,9/22/2023,94.64,48.34,--.--
high,0,450,7.5,15.46,17.63,1018,272.5598,2.44,15.76386708,33:47.9,13.1,-6.8,90,0,0,0,0.1,0,0,-0.1,-42.4,0,0,-12.914,0,0,1731.9,0:04:37,46.5,0,--.--,274,25.5,50,0000:00:00,62,0,80,0,40,0,0,0,0,0,0,1,272.63,11:33:47,9/22/2023,94.64,48.36,--.--
high,0,451,7.52,15.57,14.84,1023,231.0588,2.36,15.82805008,33:48.9,16.4,-15.5,84,0,0,0,0.3,0,0,0.3,-42.1,0,0,-12.851,0,0,1731.9,0:04:38,48.1,0,--.--,278,28.2,70,0000:00:00,62,0,70,0,40,0,0,0,0,0,0,1,231.04,11:33:48,9/22/2023,94.66,48.34,--.--
high,0,452,7.53,15.53,14.81,1027,229.9993,2.36,15.89193878,33:50.0,15.4,-14.5,85,0,0,0,0.4,0,0,0.3,-40.9,0,0,-12.479,0,0,1738.6,0:04:39,49.3,0,--.--,281,30,52,0000:00:00,62,0,20,0,40,0,0,0,0,0,0,1,229.98,11:33:49,9/22/2023,94.66,48.34,--.--
high,0,453,7.55,15.63,13.49,1031,210.8487,2.32,15.95050786,33:51.0,14.7,-16.2,87,0,0,0,0.3,0,0,0,-40.4,0,0,-12.306,0,0,1758.9,0:04:40,52.7,0,--.--,258,30,50,0000:00:00,62,0,10,0,40,0,0,0,0,0,0,1,210.78,11:33:50,9/22/2023,94.68,48.34,--.--
high,0,454,7.57,15.66,11.6,1034,181.656,2.26,16.00096786,33:51.9,14.6,-13.6,88,0,0,0,0.3,0,0,-0.1,-40.5,0,0,-12.334,0,0,1811.6,0:04:41,0,0,--.--,--.--,22.7,50,0000:00:00,62,0,0,0,40,0,0,0,0,0,0,1,181.63,11:33:51,9/22/2023,94.66,48.34,--.--
high,0,455,7.58,15.64,12.47,1037,195.0308,2.29,16.05514308,33:52.9,15.3,-12.1,88,0,0,0,0.3,0,0,-0.1,-40.8,0,0,-12.435,0,0,1875.1,0:04:42,52.5,0,--.--,264,30,50,0000:00:00,62,0,0,0,40,0,0,0,0,0,0,1,195.06,11:33:52,9/22/2023,94.68,48.34,--.--
high,0,456,7.6,15.64,12.66,1041,198.0024,2.3,16.11014375,33:53.9,15.8,-10.3,89,0,0,0,0.3,0,0,-0.1,-41.2,0,0,-12.561,0,0,1884.6,0:04:43,52.1,0,--.--,274,31.1,53,0000:00:00,62,0,0,0,40,0,0,0,0,0,0,1,198.03,11:33:53,9/22/2023,94.68,48.34,--.--
high,0,457,7.62,15.31,23.91,1045,366.0621,2.56,16.21182767,33:54.9,16.9,-16.7,87,0,0,0,0.3,0,0,0.2,-41,0,0,-12.519,0,0,1884.6,0:04:44,52.4,0,--.--,278,32.3,69,0000:00:00,62,0,0,0,40,0,0,0,0,0,0,1,366.13,11:33:54,9/22/2023,94.69,48.36,--.--
high,0,458,7.63,15.36,21.51,1051,330.3936,2.52,16.30360367,33:55.9,14.3,-17.7,86,0,0,0,0.3,0,0,0,-40.5,0,0,-12.341,0,0,1884.6,0:04:45,52.8,0,--.--,281,33.2,50,0000:00:00,62,0,0,0,40,0,0,0,0,0,0,1,330.33,11:33:55,9/22/2023,94.69,48.34,--.--
high,0,459,7.65,15.65,11.46,1055,179.349,2.25,16.35342283,33:56.9,13.3,-14.1,88,0,0,0,0.3,0,0,-0.1,-40.6,0,0,-12.376,0,0,1891.2,0:04:46,53.1,0,--.--,282,33.9,49,0000:00:00,62,0,0,0,40,0,0,0,0,0,0,1,179.33,11:33:56,9/22/2023,94.69,48.34,--.--
high,0,460,7.67,15.67,11.08,1058,173.6236,2.24,16.40165161,33:57.9,16.1,-11.5,89,0,0,0,0.3,0,0,-0.2,-41.1,0,0,-12.525,0,0,1997.1,0:04:47,53.3,0,--.--,282,34.2,49,0000:00:00,62,0,0,0,40,0,0,0,0,0,0,1,173.65,11:33:57,9/22/2023,94.71,48.34,--.--
high,0,461,7.68,15.67,11.38,1062,178.3246,2.25,16.45118622,33:58.9,15.6,-10.2,90,0,0,0,0.3,0,0,-0.1,-41.5,0,0,-12.638,0,0,1997.1,0:04:48,53.5,0,--.--,283,34.6,50,0000:00:00,62,0,0,0,40,0,0,0,0,0,0,1,178.31,11:33:58,9/22/2023,94.71,48.34,--.--
high,0,462,7.7,15.65,12.5,1065,195.625,2.29,16.5055265,33:59.9,15.4,-12.2,89,0,0,0,0.3,0,0,-0.1,-41.6,0,0,-12.665,0,0,2019.4,0:04:49,58.5,0,--.--,260,35.8,50,0000:00:00,62,0,0,0,40,0,0,0,0,0,0,1,195.59,11:33:59,9/22/2023,94.71,48.34,--.--
high,0,463,7.72,15.67,11.35,1068,177.8545,2.25,16.55493053,34:00.9,14.9,-14.6,88,0,0,0,0.3,0,0,0,-41.5,0,0,-12.652,0,0,2026.3,0:04:50,58.3,0,--.--,271,36.6,50,0000:00:00,62,0,0,0,40,0,0,0,0,0,0,1,177.83,11:34:00,9/22/2023,94.71,48.34,--.--
high,0,464,7.73,15.69,11.26,1071,176.6694,2.25,16.60400536,34:01.9,15.2,-12.9,88,0,0,0,0.3,0,0,0,-41.5,0,0,-12.654,0,0,2046.5,0:04:51,60.8,0,--.--,265,38.4,50,0000:00:00,62,0,0,0,40,0,0,0,0,0,0,1,176.67,11:34:01,9/22/2023,94.71,48.34,--.--
high,0,465,7.75,15.65,11.93,1075,186.7045,2.27,16.65586772,34:02.9,15.4,-12.6,88,0,0,0,0.2,0,0,0,-41.6,0,0,-12.691,0,0,2107.3,0:04:52,0,0,--.--,--.--,22.7,50,0000:00:00,72,0,0,0,40,0,0,0,0,0,0,1,186.7,11:34:02,9/22/2023,94.71,48.34,--.--
high,0,466,7.77,15.65,13.49,1078,211.1185,2.32,16.71451175,34:03.9,14.2,-13.1,88,0,0,0,0.2,0,0,-0.1,-41.9,0,0,-12.755,0,0,2176.5,0:04:53,59.5,0,--.--,267,37.3,50,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,211.13,11:34:03,9/22/2023,94.71,48.34,--.--
high,0,467,7.78,15.67,12.01,1081,188.1967,2.27,16.76678861,34:04.9,14.8,-14.5,88,0,0,0,0.1,0,0,-0.1,-42.2,0,0,-12.861,0,0,2184.4,0:04:54,58,0,--.--,274,36.9,50,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,188.22,11:34:04,9/22/2023,94.75,48.34,--.--
high,0,468,7.8,15.67,12.1,1085,189.607,2.28,16.81945722,34:06.0,14.6,-12.9,88,0,0,0,0.1,0,0,-0.1,-42.6,0,0,-12.988,0,0,2184.4,0:04:55,58.3,0,--.--,278,38,50,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,189.58,11:34:05,9/22/2023,94.75,48.34,--.--
high,0,469,7.82,15.62,13.47,1088,210.4014,2.32,16.87790206,34:06.9,14.5,-13.4,87,0,0,0,0.1,0,0,-0.1,-43,0,0,-13.105,0,0,2184.4,0:04:56,58.1,0,--.--,280,38.2,50,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,210.4,11:34:06,9/22/2023,94.77,48.34,--.--
high,0,470,7.83,15.58,13.51,1092,210.4858,2.32,16.93637033,34:07.9,15.1,-13.2,86,0,0,0,0.1,0,0,-0.1,-43.3,0,0,-13.183,0,0,2184.4,0:04:57,58.3,0,--.--,280,38.5,49,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,210.49,11:34:07,9/22/2023,94.77,48.34,--.--
high,0,471,7.85,15.46,16.81,1097,259.8826,2.41,17.00855994,34:08.9,14.7,-16.9,92,0,0,0,0,0,0,-0.1,-43.5,0,0,-13.255,0,0,2301.1,0:04:58,58.7,0,--.--,280,38.8,50,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,259.95,11:34:08,9/22/2023,94.77,48.34,--.--
high,0,472,7.87,15.56,16.57,1101,257.8292,2.41,17.08017917,34:10.0,14.9,-16.2,92,0,0,0,0,0,0,-0.2,-43.9,0,0,-13.364,0,0,2301.1,0:04:59,59.5,0,--.--,281,39.7,50,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,257.76,11:34:09,9/22/2023,94.77,48.34,--.--
high,0,473,7.88,15.54,27.32,1106,424.5528,2.63,17.1981105,34:10.9,15.1,-17.6,89,0,0,0,0,0,0,0.1,-44.1,0,0,-13.451,0,0,2301.1,0:05:00,60.2,0,--.--,280,40.3,70,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,424.5,11:34:10,9/22/2023,94.77,48.36,--.--
high,0,474,7.9,15.17,27.3,1114,414.141,2.62,17.31314967,34:12.0,13.1,-22.1,92,0,0,0,0.1,0,0,0,-43.7,0,0,-13.329,0,0,2301.1,0:05:01,60.8,0,--.--,281,41,50,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,414.14,11:34:11,9/22/2023,94.78,48.34,--.--
high,0,475,7.92,15.54,14.56,1119,226.2624,2.35,17.37600033,34:13.0,16.9,-18.5,88,0,0,0,0.1,0,0,-0.2,-43.9,0,0,-13.388,0,0,2301.1,0:05:02,62,0,--.--,281,42.2,50,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,226.23,11:34:12,9/22/2023,94.78,48.34,--.--
high,0,476,7.93,15.51,15.9,1124,246.609,2.39,17.44450283,34:14.0,15.5,-17.6,90,0,0,0,0,0,0,-0.2,-44.7,0,0,-13.61,0,0,2359.8,0:05:03,0,0,--.--,--.--,22.7,50,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,246.58,11:34:13,9/22/2023,94.8,48.36,--.--
high,0,477,7.95,15.52,16.38,1128,254.2176,2.41,17.51511883,34:15.0,8.4,-21.5,104,0,0,0,0.1,0,0,-0.1,-45.4,0,0,-13.83,0,0,2422.6,0:05:04,63.5,0,--.--,281,43.6,56,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,254.18,11:34:14,9/22/2023,94.8,48.36,--.--
high,0,478,7.97,15.42,20.09,1134,309.7878,2.49,17.601171,34:16.0,16.6,-17.7,86,0,0,0,0.1,0,0,-0.2,-45.7,0,0,-13.936,0,0,2422.6,0:05:05,64.4,0,--.--,281,44.6,50,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,309.81,11:34:15,9/22/2023,94.8,48.36,--.--
high,0,479,7.98,15.53,15.57,1139,241.8021,2.38,17.66833825,34:17.0,16.3,-16.2,89,0,0,0,0.1,0,0,-0.2,-46.2,0,0,-14.074,0,0,2422.6,0:05:06,65.3,0,--.--,282,45.7,52,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,241.76,11:34:16,9/22/2023,94.8,48.36,--.--
high,0,480,8,15.46,15.28,1144,236.2288,2.37,17.73395736,34:18.0,18.4,-13,80,0,0,0,0.3,0,0,-0.1,-46.4,0,0,-14.146,0,0,2422.6,0:05:07,66.2,0,--.--,282,46.5,51,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,236.24,11:34:17,9/22/2023,94.8,48.36,--.--
high,0,481,8.02,15.6,13.9,1148,216.84,2.34,17.79419069,34:19.0,18.1,-14.4,73,0,0,0,0.4,0,0,-0.1,-46.4,0,0,-14.154,0,0,2422.6,0:05:08,66.8,0,--.--,282,47.3,49,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,216.83,11:34:18,9/22/2023,94.82,48.36,--.--
high,0,482,8.03,15.64,11.45,1151,179.078,2.25,17.84393458,34:20.0,18.2,-14.5,74,0,0,0,0.4,0,0,-0.1,-46.6,0,0,-14.201,0,0,2552.3,0:05:09,67.6,0,--.--,283,48.3,63,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,179.07,11:34:19,9/22/2023,94.82,48.36,--.--
high,0,483,8.05,15.28,24.93,1156,380.9304,2.58,17.94974858,34:21.0,19.9,-17.2,72,0,0,0,0.4,0,0,0.1,-46.5,0,0,-14.167,0,0,2552.3,0:05:10,68.4,0,--.--,283,48.9,66,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,380.93,11:34:20,9/22/2023,94.82,48.36,--.--
high,0,484,8.07,15.59,14.29,1162,222.7811,2.35,18.01163222,34:22.0,17.5,-15.6,72,0,0,0,0.4,0,0,-0.1,-46.3,0,0,-14.106,0,0,2552.3,0:05:11,69.1,0,--.--,283,49.6,50,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,222.71,11:34:21,9/22/2023,94.84,48.36,--.--
high,0,485,8.08,15.58,13.22,1166,205.9676,2.31,18.06884544,34:23.0,20.1,-12.3,73,0,0,0,0.3,0,0,-0.2,-46.7,0,0,-14.246,0,0,2552.3,0:05:12,69.9,0,--.--,282,50.3,50,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,205.91,11:34:22,9/22/2023,94.82,48.36,--.--
high,0,486,8.1,15.57,14.36,1170,223.5852,2.35,18.13095244,34:24.0,18.9,-11.8,73,0,0,0,0.2,0,0,-0.2,-47.4,0,0,-14.45,0,0,2552.3,0:05:13,70.8,0,--.--,280,50.7,50,0000:00:00,78,0,0,0,40,0,0,0,0,0,0,1,223.6,11:34:23,9/22/2023,94.84,48.36,--.--
high,0,487,8.12,15.54,13.75,1174,213.675,2.33,18.19030661,34:25.0,18.7,-12.4,74,0,0,0,0.2,0,0,-0.2,-48.1,0,0,-14.656,0,0,2619.1,0:05:14,0,0,--.--,--.--,22.7,50,0000:00:00,76,0,0,0,40,0,0,0,0,0,0,1,213.73,11:34:24,9/22/2023,94.84,48.36,--.--
high,0,488,8.13,15.56,14.34,1178,223.1304,2.35,18.25228728,34:26.0,18.6,-13.2,73,0,0,0,0.1,0,0,-0.2,-48.7,0,0,-14.851,0,0,2691.6,0:05:15,73.1,0,--.--,280,52.9,50,0000:00:00,69,0,0,0,40,0,0,0,0,0,0,1,223.2,11:34:25,9/22/2023,94.84,48.36,--.--
