Date,Time,Mode_num,Mode,Battery_V,Battery_A,Battery_W,Battery_mAh_used,Battery_Wh_used,Latitude,Longitude,EKFlat,EKFlon,DVLx,DVLy,DVLlat,DVLlon,Altitude,Depth,Depth_Source,Heading,Velocity_mps,Width,Area_m2,Distance,NEDz,VFR_alt
10/8/2025,11:05:52,21,SURFTRAK,13.285194594594588,24.29967567567563,322.82646962162084,433.00,5.777777777777778,47.6259705,-122.3755152,47.6259592,-122.3755547,-15.70537663,-0.255950361,47.62595929095635,-122.3755491,1.1514053802232485,-11.5199995,VFR_alt,212.19400982930824,0.3426415399925129,2.0062366473586857,2.905167600856907,0.2609621769763371,11.574546813964844,-11.5199995
10/8/2025,11:05:53,21,SURFTRAK,13.29,24.00747311827968,319.01,440.00,5.861111111111111,47.6259699,-122.3755217,47.6259569,-122.3755562,-15.95563412,-0.373338938,47.625957040096075,-122.3755507,1.149999976158142,-11.59999943,VFR_alt,212.79042385635518,0.36376819094663027,2.003787837245243,2.897902198482033,0.2764215805131296,11.657681465148926,-11.59999943
10/8/2025,11:05:54,21,SURFTRAK,13.289838709677417,23.92000000000005,317.8929419354843,446.00,5.944444444444445,47.6259663,-122.3755223,47.6259546,-122.3755579,-16.21955681,-0.501417041,47.62595466632857,-122.3755524,1.152795672416687,-11.67999935,VFR_alt,213.17142150272096,0.37363891656039866,2.0086591261805857,2.9123619490975496,0.2933584624512407,11.737472534179688,-11.67999935
10/8/2025,11:05:55,21,SURFTRAK,13.29501554404145,23.712746113989553,315.2612834196881,453.00,6.055555555555555,47.6259663,-122.3755223,47.6259521,-122.3755613,-16.48662949,-0.757497728,47.62595226422949,-122.3755558,1.126683936217906,-11.75999928,VFR_alt,213.23074137563364,0.3678591237475835,1.9631614040160432,2.7825300500500436,0.3700069369687325,11.823521614074707,-11.75999928
10/8/2025,11:05:56,21,SURFTRAK,13.289564245810043,23.717765363128535,315.19851921787654,459.00,6.138888888888889,47.6259563,-122.3755149,47.6259498,-122.3755624,-16.74852371,-0.831966221,47.62594990870637,-122.3755568,1.0896647808938054,-11.82999992,VFR_alt,212.4533803535808,0.35479492948041946,1.898658330345265,2.6020591609627886,0.272275857,11.892261505126953,-11.82999992
10/8/2025,11:05:57,21,SURFTRAK,13.28896739130437,23.814510869565247,316.4702569021728,466.00,6.222222222222222,47.6259539,-122.3755131,47.6259472,-122.3755639,-17.03217506,-0.9472574,47.62594735749579,-122.3755583,1.1255434777425684,-11.88999939,VFR_alt,212.1951178,0.3659634860637395,1.9611742415211375,2.776465274,0.30618645500386416,11.948124885559082,-11.88999939
10/8/2025,11:05:58,21,SURFTRAK,13.282016042780718,23.80465240641708,316.17,473.00,6.305555555555555,47.6259548,-122.3755277,47.6259448,-122.3755653,-17.30972672,-1.051736593,47.62594486,-122.3755597,1.1672192110734827,-11.94999981,VFR_alt,212.0627664644498,0.36394859380263056,2.03379105,2.9874988280567827,0.29656503652141003,12.009281158447266,-11.94999981
10/8/2025,11:05:59,21,SURFTRAK,13.272062500000045,24.383958333333236,323.6251524999996,479.00,6.388888888888889,47.6259502,-122.3755326,47.6259424,-122.3755666,-17.5742836,-1.151603937,47.62594248167544,-122.375561,1.203906174749136,-12.02999973,VFR_alt,212.1126858919807,0.35017753625288606,2.097715304487125,3.176184769171217,0.28277876804146723,12.086042404174805,-12.02999973
10/8/2025,11:06:00,21,SURFTRAK,13.276469945355174,23.78513661202193,315.7826232786884,486.00,6.50,47.6259474,-122.3755323,47.6259401,-122.3755681,-17.82267189,-1.258956075,47.62594024762709,-122.3755625,1.208797734291827,-12.11999989,VFR_alt,212.04606785885287,0.3268966197641821,2.106238476417572,3.201831550713699,0.2705942058698979,12.176558494567871,-12.11999989
10/8/2025,11:06:01,21,SURFTRAK,13.276454022988473,24.513160919540315,325.4468799999998,493.00,6.583333333333333,47.6259455,-122.3755375,47.625938,-122.3755697,-18.06393814,-1.379452705,47.62593807763564,-122.3755641,1.205747049430321,-12.19999981,VFR_alt,212.62473954601936,0.3422587913000721,2.100922889158888,3.185814485464183,0.26968285389707597,12.263435363769531,-12.19999981
10/8/2025,11:06:02,21,SURFTRAK,13.291016042780697,23.973529411764645,318.6324690909079,499.00,6.666666666666667,47.6259424,-122.3755417,47.6259358,-122.3755716,-18.30872726,-1.522857666,47.62593587595883,-122.375566,1.1922994010588701,-12.28999996,VFR_alt,213.57298834997832,0.34013537337435756,2.0774913806328743,3.115184163639278,0.28370177605201635,12.344606399536133,-12.28999996
10/8/2025,11:06:03,21,SURFTRAK,13.288605405405407,24.183297297297305,321.3622657297299,506.00,6.75,47.6259371,-122.3755293,47.6259333,-122.3755726,-18.58727646,-1.593912244,47.625933370637966,-122.3755669,1.1662161769093693,-12.35999966,VFR_alt,213.3220973853265,0.34090734994089283,2.032043338554199,2.980652455663371,0.2874689664910589,12.418265342712402,-12.35999966
10/8/2025,11:06:04,21,SURFTRAK,13.35,20.528650000000013,273.81776084999814,511.00,6.833333333333333,47.6259343,-122.3755318,47.6259308,-122.3755741,-18.86191177,-1.714849114,47.62593090051921,-122.3755685,1.1724499547481537,-12.43999958,VFR_alt,214.82056903563617,0.3406970317661762,2.0429052241823826,3.0123248549638855,0.3000837930935756,12.49809741973877,-12.43999958
10/8/2025,11:06:05,21,SURFTRAK,13.341659574468085,19.056808510638334,254.24942063829815,517.00,6.888888888888889,47.62593,-122.3755339,47.6259286,-122.3755757,-19.10936356,-1.832380533,47.62592867489397,-122.3755701,1.1512765706853663,-12.52999973,VFR_alt,215.3040155566365,0.3312973551293637,2.006012206497224,2.9053640293881347,0.2739452845593921,12.591193199157715,-12.52999973
10/8/2025,11:06:06,21,SURFTRAK,13.438955801104967,9.896298342541403,132.9170662430942,519.00,6.916666666666667,47.6259287,-122.3755334,47.625927,-122.3755769,-19.27624321,-1.918373227,47.62592717394875,-122.3755712,1.1138121653656934,-12.61999989,VFR_alt,214.6493475184286,0.19172421715206864,1.9407333184402196,2.7186681907547596,0.1877326884172811,12.678851127624512,-12.61999989
10/8/2025,11:06:07,21,SURFTRAK,13.558000000000007,5.8508376963350655,79.14475591623015,521.00,6.944444444444445,47.6259271,-122.3755428,47.6259259,-122.375577,-19.39518356,-1.925235391,47.625926104178106,-122.3755713,1.068010438799234,-12.71000004,VFR_alt,215.35884270247152,0.16221562558443758,1.8609272797259424,2.5006561739588102,0.11913814231338415,12.77042293548584,-12.71000004
10/8/2025,11:06:08,21,SURFTRAK,13.631277173913059,1.962880434782614,26.754237391304414,521.00,6.944444444444445,47.6259252,-122.3755475,47.6259254,-122.3755766,-19.45813751,-1.88623178,47.62592553795913,-122.3755708,1.007065187005893,-12.79999924,VFR_alt,213.3238849646186,0.055774761,1.754734795540577,2.2254564187381543,0.074057284,12.861506462097168,-12.79999924
10/8/2025,11:06:09,21,SURFTRAK,13.641705882352909,1.3689839572192568,18.67536000000007,522.00,6.972222222222222,47.6259252,-122.3755475,47.6259253,-122.3755756,-19.45549965,-1.810208201,47.62592556168452,-122.3755698,0.9289304757500715,-12.88000011,VFR_alt,210.85781349198606,0.016197208,1.618590980473605,1.8911502379076752,0.076069329,12.939998626708984,-12.88000011
10/8/2025,11:06:10,21,SURFTRAK,13.643069518716581,1.4667379679144423,20.01,522.00,6.972222222222222,47.6259178,-122.3755196,47.6259253,-122.3755747,-19.45327377,-1.744392395,47.625925581704436,-122.3755689,0.8833154857477402,-12.93999958,VFR_alt,210.83907298695672,0.022058210500022945,1.539110316075609,1.7103291311022053,0.065853435,12.999427795410156,-12.93999958
10/8/2025,11:06:11,21,SURFTRAK,13.647215116279101,1.581627906976745,21.585065406976813,523.00,6.972222222222222,47.6259178,-122.3755155,47.6259253,-122.375573,-19.45053864,-1.610729456,47.625925606304726,-122.3755672,0.8210464882296186,-12.96999931,VFR_alt,211.2294256671696,0.036731579,1.4306113052485783,1.4793301919242714,0.13369092063719534,13.035648345947266,-12.96999931
10/8/2025,11:06:12,21,SURFTRAK,13.637069518716562,1.5956684491978628,21.760241871657698,523.00,6.972222222222222,47.6259206,-122.3755267,47.6259256,-122.3755721,-19.41555023,-1.543877125,47.62592592099663,-122.3755663,0.7732085340163287,-12.96999931,VFR_alt,211.6992521087973,0.05071887,1.3472572941193641,1.3100780438471793,0.075454772,13.034031867980957,-12.96999931
10/8/2025,11:06:13,21,SURFTRAK,13.635426229508202,1.664371584699453,22.69423098360651,523.00,7.00,47.6259186,-122.37552,47.6259258,-122.3755704,-19.39800262,-1.421260595,47.62592607882291,-122.3755646,0.7816939588452949,-12.92999935,VFR_alt,211.79876663972294,0.050996678041630106,1.3620425040486233,1.339000977068542,0.12386578149030991,12.997146606445312,-12.92999935
10/8/2025,11:06:14,21,SURFTRAK,13.455559782608713,13.16,175.30271157608678,528.00,7.055555555555555,47.6259244,-122.3755403,47.625925,-122.3755702,-19.50008583,-1.414965987,47.625925160668444,-122.3755646,0.8205978128573169,-12.88000011,VFR_alt,208.64067117692713,0.1962372851760491,1.4298295224028974,1.4762116856814471,0.10227708968611858,12.947399139404297,-12.88000011
10/8/2025,11:06:15,21,SURFTRAK,13.314512820512796,21.122666666666603,281.23,533.00,7.111111111111111,47.6259211,-122.375533,47.6259226,-122.37557,-19.76719284,-1.395858765,47.625922758260614,-122.3755643,0.865179461,-12.84000015,VFR_alt,195.68747189955724,0.2526081264019012,1.507509667,1.6411495054922363,0.26778954551100514,12.907636642456055,-12.84000015
10/8/2025,11:06:16,21,SURFTRAK,13.378812834224604,18.312192513369073,244.97104748663054,538.00,7.166666666666667,47.6259213,-122.3755442,47.6259201,-122.3755712,-20.05109215,-1.495152712,47.62592020481987,-122.3755656,0.9449197748765589,-12.80999947,VFR_alt,205.79887565658743,0.2781931953952912,1.6464511228909753,1.957567931558556,0.30076253857833174,12.874334335327148,-12.80999947
10/8/2025,11:06:17,21,SURFTRAK,13.422814207650253,15.110710382513677,202.82811158469937,542.00,7.222222222222222,47.6259213,-122.3755442,47.6259177,-122.3755737,-20.31700134,-1.683640957,47.62591781318535,-122.3755681,1.0685245489162174,-12.77999973,VFR_alt,209.75073568609147,0.3293795416263935,1.8618230776570446,2.5067243783878745,0.3259379058410897,12.844347953796387,-12.77999973
10/8/2025,11:06:18,21,SURFTRAK,13.426079787234071,14.253882978723363,191.3718554787236,546.00,7.277777777777778,47.6259125,-122.3755218,47.6259154,-122.3755743,-20.56953239,-1.720891356,47.625915541876275,-122.3755686,1.1851063541909481,-12.75999928,VFR_alt,211.33936235245648,0.3191095124533836,2.0649580413933206,3.0789304443722356,0.25526363687339837,12.83023738861084,-12.75999928
10/8/2025,11:06:19,21,SURFTRAK,13.408760869565215,13.687010869565182,183.51014445652146,550.00,7.333333333333333,47.6259122,-122.3755287,47.625913,-122.3755754,-20.83479691,-1.807319045,47.62591316,-122.3755698,1.2471739157386448,-12.7699995,VFR_alt,207.89941042022042,0.33892895378496335,2.173106065302189,3.4094498519040393,0.2789892582342193,12.82988166809082,-12.7699995
10/8/2025,11:06:20,21,SURFTRAK,13.38041269841275,17.44656084656084,233.43782857142915,555.00,7.416666666666667,47.6259074,-122.3755225,47.6259102,-122.3755759,-21.15283394,-1.839171171,47.625910295558704,-122.3755702,1.3056613225785514,-12.78999996,VFR_alt,205.7245343660254,0.32402734072120104,2.275015940856572,3.7362552038602264,0.3196280844191592,12.852164268493652,-12.78999996
10/8/2025,11:06:21,21,SURFTRAK,13.335141176470584,18.93200000000004,252.44771788235306,559.00,7.472222222222222,47.6259037,-122.3755234,47.6259078,-122.3755775,-21.41739082,-1.962713242,47.62590791608714,-122.3755718,1.2905293731128469,-12.82999992,VFR_alt,214.64972544964348,0.34066345200819126,2.2486496652723895,3.6495212249190665,0.2919811439679657,12.892014503479004,-12.82999992
10/8/2025,11:06:22,21,SURFTRAK,13.382405405405397,15.773783783783754,211.10207648648753,564.00,7.527777777777778,47.6259024,-122.3755217,47.6259053,-122.3755792,-21.69381523,-2.093631983,47.62590542987696,-122.3755736,1.290432394,-12.86999989,VFR_alt,216.3988239558111,0.3569459961878287,2.2484806862939735,3.6490393288081564,0.30585972294456615,12.93470573425293,-12.86999989
10/8/2025,11:06:23,21,SURFTRAK,13.39,17.068900523560192,228.50951136125718,569.00,7.583333333333333,47.6258993,-122.3755223,47.6259028,-122.3755811,-21.97382545,-2.236277819,47.625902911415295,-122.3755755,1.3259685320379846,-12.92000008,VFR_alt,216.44918577953104,0.35354165038513263,2.3103997149146713,3.853502208012096,0.31425079108105564,12.982329368591309,-12.92000008
10/8/2025,11:06:24,21,SURFTRAK,13.410652406417126,15.992994652406459,214.47677828876965,573.00,7.638888888888889,47.6258942,-122.3755218,47.6259003,-122.3755829,-22.25156212,-2.368152142,47.62590041340245,-122.3755772,1.353048089353796,-12.97999954,VFR_alt,216.72777047313696,0.3418088802360596,2.3575837920558573,4.012220130644886,0.30745486086086554,13.040497779846191,-12.97999954
10/8/2025,11:06:25,21,SURFTRAK,13.373505747126451,17.80333333333329,238.01490287356282,579.00,7.722222222222222,47.6258936,-122.3755216,47.6258978,-122.3755844,-22.52685928,-2.482164383,47.62589793733088,-122.3755788,1.360517246969815,-13.05999947,VFR_alt,216.32142618682602,0.3326902288472515,2.3705982333564912,4.056321535411427,0.2979720124308126,13.118908882141113,-13.05999947
10/8/2025,11:06:26,21,SURFTRAK,13.343489361702176,20.02372340425541,267.17825489361775,584.00,7.805555555555555,47.6258893,-122.3755325,47.6258953,-122.3755856,-22.80830574,-2.570837021,47.62589541,-122.3755799,1.3805319096179718,-13.15999985,VFR_alt,215.11124443921244,0.32821256080840494,2.4054722667585815,4.178193965,0.29508464010495716,13.214333534240723,-13.15999985
10/8/2025,11:06:27,21,SURFTRAK,13.354688172043026,19.319354838709632,258.00369118279525,590.00,7.861111111111111,47.6258893,-122.3755325,47.6258925,-122.3755862,-23.1145649,-2.614216089,47.62589265140231,-122.3755805,1.4049999713897705,-13.2699995,VFR_alt,206.1983112118687,0.324363621,2.448106010754897,4.325980063458459,0.3093160418760247,13.32241439819336,-13.2699995
10/8/2025,11:06:28,21,SURFTRAK,13.323124324324338,20.542594594594636,273.6904451891888,595.00,7.944444444444445,47.6258852,-122.3755241,47.6258901,-122.3755874,-23.38803101,-2.706505775,47.62589019179959,-122.3755817,1.3865945835371276,-13.36999989,VFR_alt,205.44542716878007,0.3032551319212527,2.4160360167692314,4.214292847143644,0.28861929877175146,13.427290916442871,-13.36999989
10/8/2025,11:06:29,21,SURFTRAK,13.314212765957448,21.137446808510603,281.41881361702036,601.00,8.027777777777779,47.6258797,-122.3755175,47.6258876,-122.3755888,-23.66545486,-2.812558413,47.62588769660016,-122.3755831,1.427925481441173,-13.48999977,VFR_alt,205.58666262678517,0.3048694463486367,2.488051975238401,4.468031704328163,0.2970036349610019,13.54529094696045,-13.48999977
10/8/2025,11:06:30,21,SURFTRAK,13.304483870967772,22.096505376344023,293.9825731182797,607.00,8.11,47.6258758,-122.375506,47.6258848,-122.3755888,-23.97080231,-2.812752962,47.625884950251084,-122.3755831,1.3446236047693478,-13.61999989,VFR_alt,204.85749748679984,0.3032180815935135,2.342904766,3.9638272678128597,0.30534750460475674,13.67204761505127,-13.61999989
10/8/2025,11:06:31,21,SURFTRAK,13.290605714285705,23.320514285714356,309.9050930285723,614.00,8.194444444444445,47.6258741,-122.3755119,47.625882,-122.3755887,-24.28875923,-2.801349401,47.62588209049007,-122.375583,1.3137142249516078,-13.75,VFR_alt,205.63381546966832,0.31931720427104404,2.2890475131732613,3.781955786421048,0.3181613537084751,13.798343658447266,-13.75
10/8/2025,11:06:32,21,SURFTRAK,13.240049180327897,26.771639344262386,354.41179360655707,621.00,8.305555555555555,47.625872,-122.3755115,47.6258791,-122.3755887,-24.60780144,-2.802861452,47.62587922096785,-122.375583,1.280437129442809,-13.86999989,VFR_alt,213.03619268347555,0.32149957095990417,2.2310646952412636,3.593627412401082,0.3190457888541439,13.922987937927246,-13.86999989
10/8/2025,11:06:33,21,SURFTRAK,13.24391578947365,24.62715789473679,326.1251294736839,630.00,8.39,47.6258682,-122.3755019,47.6258761,-122.3755887,-24.94081306,-2.801625252,47.62587622580217,-122.375583,1.2273684194213466,-13.96999931,VFR_alt,223.30351820698655,0.34831013287368573,2.1385964883856787,3.3011256257686044,0.3330139216907201,14.02674674987793,-13.96999931
10/8/2025,11:06:34,21,SURFTRAK,13.12724719101128,37.006348314606655,485.5264698876414,639.00,8.527777777777779,47.6258658,-122.3754939,47.6258732,-122.3755893,-25.25961876,-2.845839262,47.62587335840718,-122.3755836,1.2479775146152197,-14.09000015,VFR_alt,226.1215278,0.3534899891427394,2.1745062754659177,3.414808591234538,0.3218570328547588,14.137312889099121,-14.09000015
10/8/2025,11:06:35,21,SURFTRAK,13.259773684210538,25.58505263157887,339.2498735263161,646.00,8.61,47.6258628,-122.3754917,47.6258705,-122.3755893,-25.56219482,-2.848674774,47.62587063698435,-122.3755836,1.2701578755127756,-14.25,VFR_alt,220.1136639205872,0.3351565340631886,2.2131538739995387,3.5359966006262127,0.3025893509007114,14.292205810546875,-14.25
10/8/2025,11:06:36,21,SURFTRAK,13.249106951871605,26.449999999999907,350.4388788770052,654.00,8.722222222222221,47.6258615,-122.3754897,47.625868,-122.3755891,-25.83954239,-2.833025932,47.62586814247112,-122.3755834,1.2133689768174116,-14.42000008,VFR_alt,219.51226678379462,0.30254341128038215,2.114203520212151,3.2275746685192064,0.27778869288543373,14.467491149902344,-14.42000008
10/8/2025,11:06:37,21,SURFTRAK,13.218147540983635,28.22,372.99156043716005,662.00,8.833333333333334,47.6258578,-122.3754946,47.6258661,-122.37559,-26.05937195,-2.902074099,47.62586616528504,-122.3755843,1.127213093752418,-14.5899992,VFR_alt,228.86289697191992,0.2996040685255019,1.9640834209322422,2.7896542290986055,0.2304184984316197,14.635323524475098,-14.5899992
10/8/2025,11:06:38,21,SURFTRAK,13.24695698924737,25.847419354838685,342.4000682795681,669.00,8.916666666666666,47.6258568,-122.375488,47.6258641,-122.3755915,-26.27569771,-3.010048628,47.62586421961275,-122.3755858,1.086989261129851,-14.72999954,VFR_alt,230.6564814099109,0.3256373732320724,1.8939964398474687,2.589777681675878,0.24177537790536133,14.782378196716309,-14.72999954
