meter_number_dvl,timestamp_dvl,cumulative_dist_dvl,increment_dvl,x_dvl,y_dvl,gps_lat,gps_lon,meter_number_ekf,timestamp_ekf,cumulative_dist_ekf,increment_ekf,lat_ekf,lon_ekf
224,2025_10_08_11-22-53,224.0186983053347,0.951205426779751,-43.803916931152344,-25.96472930908203,47.625686,-122.3758666,12367684,2025_10_08_11-22-51,12367684.579263734,1.007090024650097,47.6257073,-122.3758973
225,2025_10_08_11-22-56,225.07400835323472,1.055310047900008,-44.77570724487305,-26.263612747192383,47.6256786,-122.375873,12367685,2025_10_08_11-22-54,12367685.70089704,0.9851237423717976,47.625698,-122.3759014
226,2025_10_08_11-23-00,226.05368556257633,0.9796772093416166,-45.62842559814453,-26.729623794555664,47.6256857,-122.3759015,12367686,2025_10_08_11-22-57,12367686.67188693,1.0119271986186504,47.6256904,-122.3759075
227,2025_10_08_11-23-03,227.06989693157283,1.016211368996494,-46.53048324584961,-27.191659927368164,47.6257044,-122.375948,12367687,2025_10_08_11-23-01,12367687.703436194,1.0442194547504187,47.6256822,-122.3759138
228,2025_10_08_11-23-09,228.01049060143495,0.9405936698621247,-46.233741760253906,-27.79667854309082,47.625675,-122.3759179,12367688,2025_10_08_11-23-05,12367688.648818145,0.9521872103214264,47.6256847,-122.3759219
229,2025_10_08_11-23-15,229.03032087306914,1.0198302716341914,-45.732513427734375,-27.927526473999023,47.62567,-122.3759151,12367689,2025_10_08_11-23-13,12367689.651605953,1.0063417367637157,47.6256892,-122.3759236
230,2025_10_08_11-23-24,230.02070886914453,0.9903879960753841,-45.57999038696289,-27.50386619567871,47.6256907,-122.3759399,12367690,2025_10_08_11-23-19,12367690.627729816,0.9962210953235626,47.6256905,-122.3759183
231,2025_10_08_11-23-38,231.0223746094812,1.0016657403366764,-44.699554443359375,-27.3031063079834,47.6257047,-122.3759375,12367691,2025_10_08_11-23-32,12367691.665874345,0.99513353779912,47.6256983,-122.3759155
232,2025_10_08_11-23-46,232.01137957498685,0.989004965505643,-43.73228454589844,-27.244749069213867,47.6257092,-122.3759275,12367692,2025_10_08_11-23-41,12367692.657121597,0.9982556272298098,47.625707,-122.3759145
233,2025_10_08_11-23-55,233.03999286640482,1.0286132914179689,-42.71199035644531,-27.195573806762695,47.625692,-122.3759181,12367693,2025_10_08_11-23-49,12367693.701485723,1.025795392692089,47.6257163,-122.3759139
234,2025_10_08_11-24-03,234.00924322065129,0.9692503542464692,-41.74500274658203,-27.14864158630371,47.6256868,-122.375893,12367694,2025_10_08_11-23-57,12367694.66594935,0.979726679623127,47.6257249,-122.3759133
235,2025_10_08_11-24-11,235.014694644346,1.0054514236947227,-40.78949737548828,-26.951824188232422,47.625707,-122.3758994,12367695,2025_10_08_11-24-06,12367695.686076337,0.9899713527411222,47.6257336,-122.3759107
236,2025_10_08_11-24-18,236.03128240959836,1.0165877652523534,-39.805328369140625,-26.713260650634766,47.6257267,-122.3759091,12367696,2025_10_08_11-24-13,12367696.679845456,1.01120419614017,47.6257422,-122.3759076
237,2025_10_08_11-24-27,237.0093255777195,0.9780431681211326,-38.86562728881836,-26.477142333984375,47.6257375,-122.3758996,12367697,2025_10_08_11-24-21,12367697.690403663,0.9974676389247179,47.6257509,-122.3759044
238,2025_10_08_11-24-37,238.00461899913302,0.9952934214135212,-37.958614349365234,-26.090864181518555,47.6257473,-122.3758985,12367698,2025_10_08_11-24-30,12367698.702767905,1.0107208974659443,47.6257591,-122.3758992
239,2025_10_08_11-24-45,239.02835352861183,1.0237345294788156,-36.94755935668945,-25.940444946289062,47.6257627,-122.3758972,12367699,2025_10_08_11-24-40,12367699.724692363,0.9968620017170906,47.6257681,-122.3758972
240,2025_10_08_11-24-55,240.0224283153263,0.9940747867144637,-35.995540618896484,-25.719133377075195,47.6257864,-122.3759113,12367700,2025_10_08_11-24-47,12367700.710990418,0.988835895434022,47.6257765,-122.3758942
241,2025_10_08_11-25-05,241.02770504994058,1.0052767346142844,-35.031654357910156,-25.877864837646484,47.625798,-122.3759167,12367701,2025_10_08_11-24-58,12367701.72302121,0.9916588515043259,47.6257852,-122.3758962
242,2025_10_08_11-25-13,242.02523739067303,0.9975323407324481,-34.09825134277344,-26.225984573364258,47.6258035,-122.3759151,12367702,2025_10_08_11-25-08,12367702.699656159,1.0029833894222975,47.6257934,-122.3759007
243,2025_10_08_11-25-19,243.05922732834583,1.0339899376728,-33.139793395996094,-26.582746505737305,47.6258234,-122.3759421,12367703,2025_10_08_11-25-14,12367703.736106198,1.0246038772165775,47.625802,-122.3759057
244,2025_10_08_11-25-25,244.01871577917044,0.9594884508246082,-32.19852066040039,-26.7015323638916,47.625828,-122.375942,12367704,2025_10_08_11-25-20,12367704.705981005,1.0043207164853811,47.6258105,-122.3759073
245,2025_10_08_11-25-31,245.03520314858955,1.01648736941911,-31.190845489501953,-26.815284729003906,47.6258456,-122.3759557,12367705,2025_10_08_11-25-27,12367705.731081655,0.9737314637750387,47.6258196,-122.3759087
246,2025_10_08_11-25-39,246.01079905598488,0.9755959073953306,-30.235958099365234,-26.919370651245117,47.6258553,-122.3759407,12367706,2025_10_08_11-25-33,12367706.724415282,0.9929935429245234,47.6258283,-122.3759101
247,2025_10_08_11-25-44,247.02667720588116,1.015878149896281,-29.260805130004883,-27.200950622558594,47.625857,-122.375939,12367707,2025_10_08_11-25-41,12367707.734546501,1.0321315582841635,47.625837,-122.3759138
248,2025_10_08_11-25-52,248.02478940809002,0.9981122022088584,-28.297576904296875,-27.445634841918945,47.6258554,-122.375931,12367708,2025_10_08_11-25-47,12367708.71982675,0.9673596397042274,47.6258455,-122.3759172
249,2025_10_08_11-25-57,249.0148249989636,0.9900355908735889,-27.32769203186035,-27.298755645751953,47.6258449,-122.3759156,12367709,2025_10_08_11-25-54,12367709.727873974,1.0431393049657345,47.6258544,-122.3759154
250,2025_10_08_11-26-04,250.01936245163577,1.0045374526721673,-26.3453369140625,-27.323564529418945,47.6258407,-122.3759123,12367710,2025_10_08_11-25-59,12367710.743101249,0.9713232815265656,47.6258633,-122.3759155
251,2025_10_08_11-26-13,251.0159331812472,0.9965707296114203,-25.39008140563965,-27.551414489746094,47.6258387,-122.3758955,12367711,2025_10_08_11-26-06,12367711.750700021,1.0091057177633047,47.6258719,-122.3759186
252,2025_10_08_11-26-24,252.0329411962498,1.0170080150026024,-24.404373168945312,-27.773733139038086,47.6258734,-122.3759211,12367712,2025_10_08_11-26-16,12367712.773404215,0.9826335087418556,47.6258807,-122.3759215
253,2025_10_08_11-26-30,253.05370021187824,1.0207590156284425,-23.46148681640625,-28.141510009765625,47.6258873,-122.3759248,12367713,2025_10_08_11-26-26,12367713.78791041,1.0198582746088505,47.6258891,-122.3759263
254,2025_10_08_11-26-38,254.0020524295817,0.9483522177034729,-22.527236938476562,-28.27169418334961,47.6258924,-122.3759294,12367714,2025_10_08_11-26-32,12367714.730614051,0.9807582199573517,47.6258974,-122.3759281
255,2025_10_08_11-26-44,255.02939987908866,1.027347449506948,-21.509002685546875,-28.40389633178711,47.6258985,-122.3759299,12367715,2025_10_08_11-26-40,12367715.788645115,1.0043411944061518,47.6259068,-122.3759299
256,2025_10_08_11-26-52,256.0171759223864,0.9877760432977425,-20.54861068725586,-28.61336898803711,47.6258951,-122.3759191,12367716,2025_10_08_11-26-45,12367716.763239708,0.9909098222851753,47.6259153,-122.3759326
257,2025_10_08_11-26-59,257.0035824020418,0.9864064796553862,-19.58817481994629,-28.77739143371582,47.6259188,-122.3759398,12367717,2025_10_08_11-26-54,12367717.755043188,1.029730400070548,47.6259239,-122.3759349
258,2025_10_08_11-27-08,258.0188009009086,1.0152184988668296,-18.59209632873535,-28.94022560119629,47.6259305,-122.3759411,12367718,2025_10_08_11-27-01,12367718.781603007,0.9858654886484146,47.6259329,-122.3759371
259,2025_10_08_11-27-18,259.0391390308793,1.0203381299706962,-17.579179763793945,-28.995100021362305,47.6259519,-122.3759579,12367719,2025_10_08_11-27-11,12367719.794647302,0.9981061220169067,47.6259419,-122.3759378
260,2025_10_08_11-27-24,260.0456376944522,1.00649866357287,-16.578081130981445,-29.091325759887695,47.6259381,-122.3759199,12367720,2025_10_08_11-27-19,12367720.804110717,1.0023628138005733,47.6259509,-122.3759391
261,2025_10_08_11-27-31,261.0142650422856,0.9686273478334329,-15.626136779785156,-29.250446319580078,47.6259609,-122.3759538,12367721,2025_10_08_11-27-25,12367721.76901087,1.0086270216852427,47.6259594,-122.3759411
262,2025_10_08_11-27-38,262.026832206086,1.0125671638003837,-14.639823913574219,-29.47435188293457,47.6259594,-122.3759545,12367722,2025_10_08_11-27-32,12367722.814980125,1.0093268640339375,47.6259685,-122.3759442
263,2025_10_08_11-27-47,263.0486439395152,1.0218117334292174,-13.731278419494629,-29.925783157348633,47.6259788,-122.3759647,12367723,2025_10_08_11-27-40,12367723.835503304,0.9686127752065659,47.6259766,-122.3759501
264,2025_10_08_11-27-58,264.03701956001424,0.9883756204990277,-12.923079490661621,-30.307987213134766,47.6260084,-122.3759855,12367724,2025_10_08_11-27-49,12367724.82606001,1.006581062451005,47.6259838,-122.3759553
265,2025_10_08_11-28-06,265.03454030693183,0.9975207469175871,-11.968673706054688,-30.56972312927246,47.6260269,-122.3759914,12367725,2025_10_08_11-27-59,12367725.839407362,0.9987356271594763,47.6259925,-122.3759587
266,2025_10_08_11-28-14,266.02917123116606,0.9946309242342295,-11.075092315673828,-30.956079483032227,47.6260421,-122.3760005,12367726,2025_10_08_11-28-08,12367726.815812185,1.022336844354868,47.6260003,-122.375964
267,2025_10_08_11-28-21,267.0452562056302,1.0160849744641496,-10.136283874511719,-31.29889678955078,47.6260432,-122.3760046,12367727,2025_10_08_11-28-15,12367727.844043711,0.9754486549645662,47.6260088,-122.3759685
268,2025_10_08_11-28-26,268.0077845164704,0.9625283108401845,-9.201106071472168,-31.516054153442383,47.6260617,-122.3760137,12367728,2025_10_08_11-28-22,12367728.784906901,1.0094275660812855,47.626017,-122.3759713
269,2025_10_08_11-28-32,269.016712672159,1.0089281556885794,-8.23319149017334,-31.788955688476562,47.6260756,-122.3760194,12367729,2025_10_08_11-28-27,12367729.818811052,1.0048478301614523,47.6260259,-122.375975
270,2025_10_08_11-28-37,270.020105655675,1.0033929835160507,-7.266180992126465,-32.05417251586914,47.6260664,-122.3760178,12367730,2025_10_08_11-28-33,12367730.824386183,1.004562282934785,47.6260346,-122.3759785
271,2025_10_08_11-28-43,271.0112880822708,0.9911824265957989,-6.317911624908447,-32.33085250854492,47.6260663,-122.3760199,12367731,2025_10_08_11-28-38,12367731.824908337,1.0173241160809994,47.6260432,-122.3759822
272,2025_10_08_11-28-48,272.00518896958107,0.9939008873102466,-5.363465785980225,-32.60237503051758,47.6260593,-122.3760147,12367732,2025_10_08_11-28-44,12367732.836556306,0.9680547211319208,47.6260519,-122.3759859
273,2025_10_08_11-28-54,273.05759186912985,1.052402899548781,-4.378791332244873,-32.95252227783203,47.626098,-122.3760285,12367733,2025_10_08_11-28-50,12367733.83672626,1.0043867994099855,47.6260603,-122.3759903
274,2025_10_08_11-29-01,274.03796518050746,0.9803733113776048,-3.466933488845825,-33.295127868652344,47.6260709,-122.3760184,12367734,2025_10_08_11-28-55,12367734.858471768,1.0141944289207458,47.6260688,-122.3759951
275,2025_10_08_11-29-09,275.004838329476,0.9668731489685456,-2.571415424346924,-33.64370346069336,47.6260642,-122.3760195,12367735,2025_10_08_11-29-02,12367735.82302427,0.9899513963609934,47.6260768,-122.3759997
276,2025_10_08_11-29-16,276.01753980031754,1.0127014708415345,-1.5900477170944214,-33.885494232177734,47.6260803,-122.3760207,12367736,2025_10_08_11-29-10,12367736.826068329,0.9904196802526712,47.6260855,-122.3760029
277,2025_10_08_11-29-23,277.04580506255854,1.028265262241007,-0.5785556435585022,-34.05974197387695,47.626093,-122.3760187,12367737,2025_10_08_11-29-17,12367737.88267678,0.9979718141257763,47.6260948,-122.3760053
278,2025_10_08_11-29-29,278.07529399415097,1.0294889315924252,0.43786531686782837,-34.199913024902344,47.6260589,-122.3760018,12367738,2025_10_08_11-29-23,12367738.91200612,0.9961131568998098,47.6261039,-122.3760072
279,2025_10_08_11-29-36,279.0382240501866,0.9629300560356455,1.330031394958496,-34.552650451660156,47.6260973,-122.3760172,12367739,2025_10_08_11-29-29,12367739.881098574,1.0222784206271172,47.6261119,-122.3760119
280,2025_10_08_11-29-41,280.0414023502718,1.0031783000852101,2.2886147499084473,-34.83985900878906,47.6261267,-122.3760221,12367740,2025_10_08_11-29-36,12367740.860200262,0.9818462915718555,47.6261203,-122.3760156
281,2025_10_08_11-29-48,281.0332413091183,0.991838958846472,3.2528762817382812,-35.06204605102539,47.6261019,-122.376017,12367741,2025_10_08_11-29-42,12367741.883261604,1.045207830145955,47.6261292,-122.3760187
282,2025_10_08_11-29-56,282.0580588702479,1.0248175611296233,4.243404388427734,-35.312255859375,47.6261193,-122.3760197,12367742,2025_10_08_11-29-49,12367742.905015267,0.9674800559878349,47.626138,-122.376022
283,2025_10_08_11-30-03,283.0238175536757,0.9657586834277936,5.197793960571289,-35.451107025146484,47.6261281,-122.3760189,12367743,2025_10_08_11-29-57,12367743.88893449,0.9954496715217829,47.6261467,-122.3760239
284,2025_10_08_11-30-11,284.0091094789303,0.9852919252546144,6.156584739685059,-35.666683197021484,47.6261512,-122.3760211,12367744,2025_10_08_11-30-03,12367744.87629453,0.9837135188281536,47.6261553,-122.3760267
285,2025_10_08_11-30-17,285.0281465913482,1.019037112417891,7.163795471191406,-35.64309310913086,47.626183,-122.3760214,12367745,2025_10_08_11-30-12,12367745.85600816,1.0356949344277382,47.626164,-122.3760265
286,2025_10_08_11-30-22,286.00504339575696,0.9768968044087387,8.136922836303711,-35.70978927612305,47.626183,-122.3760219,12367746,2025_10_08_11-30-17,12367746.850869272,0.996621498838067,47.6261729,-122.3760273
287,2025_10_08_11-30-29,287.0193167509115,1.0142733551545575,9.14709186553955,-35.78207778930664,47.6261683,-122.3760239,12367747,2025_10_08_11-30-23,12367747.870381724,0.9843734875321388,47.626182,-122.3760283
288,2025_10_08_11-30-36,288.0445168286174,1.0252000777059038,10.167956352233887,-35.84177780151367,47.6261982,-122.3760261,12367748,2025_10_08_11-30-30,12367748.91359784,0.9974815435707569,47.6261913,-122.3760291
289,2025_10_08_11-30-44,289.03146131896017,0.9869444903427507,11.148052215576172,-35.92927551269531,47.6262015,-122.3760237,12367749,2025_10_08_11-30-37,12367749.904442688,1.0090248212218285,47.6262001,-122.3760303
290,2025_10_08_11-30-51,290.0279211803782,0.9964598614180318,12.142468452453613,-35.94139099121094,47.6262102,-122.3760287,12367750,2025_10_08_11-30-45,12367750.908229938,0.9797265417873859,47.6262091,-122.3760305
291,2025_10_08_11-30-59,291.0347919958407,1.0068708154624915,13.1451416015625,-35.914794921875,47.6262144,-122.3760255,12367751,2025_10_08_11-30-52,12367751.915131617,1.0054600145667791,47.6262181,-122.37603
292,2025_10_08_11-31-06,292.0033642778577,0.9685722820170213,14.109668731689453,-35.941619873046875,47.6262475,-122.3760255,12367752,2025_10_08_11-31-00,12367752.859160587,0.9999510571360588,47.6262265,-122.3760304
293,2025_10_08_11-31-15,293.0130819041833,1.009717626325596,15.113311767578125,-35.986122131347656,47.6262335,-122.3760279,12367753,2025_10_08_11-31-07,12367753.90225142,1.00489835254848,47.6262358,-122.376031
294,2025_10_08_11-31-22,294.02814136289476,1.0150594587114483,16.118919372558594,-35.93461227416992,47.6262621,-122.3760221,12367754,2025_10_08_11-31-16,12367754.900157938,1.00973591953516,47.6262447,-122.3760305
295,2025_10_08_11-31-28,295.04603815276454,1.0178967898697806,17.07286834716797,-35.583980560302734,47.6262666,-122.3760322,12367755,2025_10_08_11-31-23,12367755.93733487,1.0164405424147844,47.6262534,-122.3760257
296,2025_10_08_11-31-34,296.045586445286,0.9995482925214674,17.95733642578125,-35.18259048461914,47.6262833,-122.3760235,12367756,2025_10_08_11-31-28,12367756.926070273,0.9975427966564894,47.6262612,-122.3760205
297,2025_10_08_11-31-40,297.0048010374988,0.9592145922127884,18.814863204956055,-34.76258850097656,47.6262842,-122.3760195,12367757,2025_10_08_11-31-35,12367757.88478651,0.9944698419421911,47.6262689,-122.376015
298,2025_10_08_11-31-47,298.0536402629901,1.0488392254912924,19.765445709228516,-34.33218002319336,47.6262926,-122.3760187,12367758,2025_10_08_11-31-41,12367758.945609283,0.9920550789684057,47.6262775,-122.3760091
299,2025_10_08_11-31-54,299.0217017885899,0.9680615255998077,20.60453224182129,-33.88560485839844,47.6262879,-122.3760197,12367759,2025_10_08_11-31-48,12367759.924114762,0.9998434409499168,47.6262851,-122.3760032
300,2025_10_08_11-32-01,300.05370223782097,1.0320004492310773,21.543638229370117,-33.47259521484375,47.6263221,-122.3760063,12367760,2025_10_08_11-31-55,12367760.946451794,0.989389069378376,47.6262934,-122.3759977
301,2025_10_08_11-32-08,301.00273976973887,0.9490375319178952,22.414661407470703,-33.1010856628418,47.6263171,-122.3760019,12367761,2025_10_08_11-32-02,12367761.88688314,1.0138480421155691,47.6263011,-122.3759928
302,2025_10_08_11-32-14,302.0125505451926,1.0098107754537295,23.30726432800293,-32.63699722290039,47.6263058,-122.3760105,12367762,2025_10_08_11-32-08,12367762.921032885,0.9825341999530792,47.6263093,-122.3759865
303,2025_10_08_11-32-26,303.02190384277634,1.0093532975837434,24.121015548706055,-32.06340026855469,47.6263133,-122.3759952,12367763,2025_10_08_11-32-15,12367763.952929644,0.9938881080597639,47.6263166,-122.3759789
304,2025_10_08_11-32-34,304.0024929962387,0.980589153462347,24.911285400390625,-31.5024471282959,47.6263373,-122.3759878,12367764,2025_10_08_11-32-27,12367764.949096024,1.0117927249521017,47.6263238,-122.3759714
305,2025_10_08_11-32-43,305.0184408005307,1.0159478042920114,25.776647567749023,-30.98130989074707,47.6263353,-122.3759836,12367765,2025_10_08_11-32-35,12367765.95218816,1.0009941291064024,47.6263314,-122.3759645
306,2025_10_08_11-32-51,306.01184655463015,0.9934057540994559,26.59029197692871,-30.421789169311523,47.6263208,-122.375982,12367766,2025_10_08_11-32-43,12367766.97593329,0.9982643853873014,47.6263389,-122.375957
307,2025_10_08_11-32-59,307.03755580676096,1.0257092521308095,27.33631706237793,-29.728153228759766,47.6263308,-122.3759785,12367767,2025_10_08_11-32-51,12367767.992543194,0.9919869843870401,47.6263455,-122.3759479
308,2025_10_08_11-33-06,308.0091828771425,0.971627070381544,28.166208267211914,-29.226318359375,47.6263329,-122.3759588,12367768,2025_10_08_11-32-59,12367768.980033737,1.0166099034249783,47.626353,-122.3759411
309,2025_10_08_11-33-14,309.0311695634624,1.0219866863199059,29.03525161743164,-28.707609176635742,47.6263355,-122.375951,12367769,2025_10_08_11-33-07,12367769.995067593,0.992407601326704,47.6263607,-122.3759343
310,2025_10_08_11-33-23,310.00488334391224,0.9737137804498275,29.757614135742188,-28.058107376098633,47.6263548,-122.3759368,12367770,2025_10_08_11-33-14,12367770.97353033,1.0052890498191118,47.6263672,-122.3759257
311,2025_10_08_11-33-35,311.0282564684576,1.0233731245453441,30.55915069580078,-27.444255828857422,47.626353,-122.3759303,12367772,2025_10_08_11-33-35,12367772.025210464,0.9948704317212105,47.6263745,-122.3759175
312,2025_10_08_11-33-44,312.0129633746086,0.9847069061510183,31.226282119750977,-26.738252639770508,47.6263817,-122.3758901,12367773,2025_10_08_11-33-44,12367773.01786237,1.0177927874028683,47.6263804,-122.375908
313,2025_10_08_11-33-53,313.0134588990015,1.0004955243928748,32.00967025756836,-26.128110885620117,47.6263762,-122.3758885,12367774,2025_10_08_11-33-52,12367774.046872597,0.9904488120228052,47.6263875,-122.3758997
314,2025_10_08_11-34-02,314.0032864306755,0.9898275316739955,32.75537872314453,-25.490703582763672,47.6263724,-122.3758946,12367775,2025_10_08_11-34-01,12367775.035009336,0.9982451070100069,47.6263941,-122.3758913
315,2025_10_08_11-34-08,315.0196748134062,1.0163883827307245,32.49668884277344,-25.217247009277344,47.6263743,-122.3758883,12367776,2025_10_08_11-34-07,12367776.071550008,0.9953574482351542,47.6263921,-122.3758876
316,2025_10_08_11-34-12,316.0496049961713,1.0299301827650993,32.06577682495117,-26.009105682373047,47.6263961,-122.375867,12367777,2025_10_08_11-34-12,12367777.096839735,1.001958830282092,47.6263881,-122.375898
317,2025_10_08_11-34-18,317.06971416449824,1.0201091683269397,31.664432525634766,-26.87105369567871,47.626395,-122.3758708,12367778,2025_10_08_11-34-17,12367778.094760094,1.0009375009685755,47.6263848,-122.3759093
318,2025_10_08_11-34-21,318.0706575071707,1.0009433426724854,30.989093780517578,-27.59893226623535,47.62639,-122.3758869,12367779,2025_10_08_11-34-20,12367779.092402516,1.0000342261046171,47.6263788,-122.375919
319,2025_10_08_11-34-23,319.0314547813917,0.9607972742209654,30.09037208557129,-27.88270378112793,47.6263893,-122.375886,12367780,2025_10_08_11-34-23,12367780.085263036,1.003851417452097,47.6263705,-122.375923
320,2025_10_08_11-34-26,320.10270824554857,1.0712534641568823,29.118244171142578,-28.331945419311523,47.62638,-122.3758952,12367781,2025_10_08_11-34-26,12367781.079942875,1.071247162297368,47.6263624,-122.3759286
321,2025_10_08_11-34-28,321.06462297665416,0.961914731105594,28.24774742126465,-28.73920249938965,47.6263595,-122.3759175,12367782,2025_10_08_11-34-28,12367782.049421478,0.9694786034524441,47.6263545,-122.375934
322,2025_10_08_11-34-30,322.04164358799454,0.9770206113403788,27.311429977416992,-28.712617874145508,47.6263427,-122.3759259,12367783,2025_10_08_11-34-30,12367783.022005988,0.9725845102220774,47.6263461,-122.3759346
323,2025_10_08_11-34-32,323.1495005810809,1.1078569930863296,26.433368682861328,-28.041160583496094,47.6263298,-122.3759173,12367784,2025_10_08_11-34-32,12367784.084947525,1.062941536307335,47.6263385,-122.3759261
324,2025_10_08_11-34-34,324.05201325881484,0.9025126777339665,25.85048484802246,-27.36021614074707,47.6263343,-122.3758945,12367785,2025_10_08_11-34-34,12367785.021242762,0.9362952373921871,47.6263328,-122.3759171
325,2025_10_08_11-34-36,325.07854547990024,1.0265322210854038,25.190082550048828,-26.583044052124023,47.6263362,-122.375884,12367786,2025_10_08_11-34-36,12367786.059168497,1.037925735116005,47.626327,-122.3759064
326,2025_10_08_11-34-38,326.1109544889236,1.032409009023354,24.236473083496094,-26.193157196044922,47.6263181,-122.3758868,12367787,2025_10_08_11-34-38,12367787.086540764,1.0273722670972347,47.6263186,-122.3759008
327,2025_10_08_11-34-40,327.1183804247185,1.0074259357949131,23.23385238647461,-26.09922981262207,47.6262997,-122.3758881,12367788,2025_10_08_11-34-40,12367788.105130624,1.018589859828353,47.6263095,-122.3758994
328,2025_10_08_11-34-42,328.08430966503204,0.9659292403135282,22.347774505615234,-25.722261428833008,47.6262991,-122.3758765,12367789,2025_10_08_11-34-42,12367789.075448578,0.970317954197526,47.6263014,-122.3758948
329,2025_10_08_11-34-44,329.0821816240486,0.9978719590165497,21.60347557067871,-25.057907104492188,47.6262917,-122.3758732,12367790,2025_10_08_11-34-44,12367790.0724323,0.9969837218523026,47.6262947,-122.375886
330,2025_10_08_11-34-46,330.09705643447387,1.0148748104252832,20.833200454711914,-24.398893356323242,47.6262847,-122.3758581,12367791,2025_10_08_11-34-46,12367791.082079513,1.009647212922573,47.6262878,-122.3758773
331,2025_10_08_11-34-48,331.1491611943803,1.052104759906456,19.915590286254883,-23.89398193359375,47.6262835,-122.3758448,12367792,2025_10_08_11-34-48,12367792.131307174,0.9292465504258871,47.6262797,-122.3758703
332,2025_10_08_11-34-50,332.10442839065655,0.9552671962762247,18.98602867126465,-23.682716369628906,47.6262862,-122.3758347,12367793,2025_10_08_11-34-50,12367793.102884347,1.0915582831948996,47.6262712,-122.3758674
333,2025_10_08_11-34-52,333.0309025939747,0.9264742033181506,18.092008590698242,-23.556495666503906,47.6262882,-122.3758245,12367794,2025_10_08_11-34-52,12367794.015935402,0.9130510557442904,47.6262633,-122.3758654
334,2025_10_08_11-34-54,334.0431962032034,1.0122936092287205,17.115036010742188,-23.31838607788086,47.6262829,-122.3758279,12367795,2025_10_08_11-34-54,12367795.006338175,0.9904027730226517,47.6262547,-122.3758625
335,2025_10_08_11-34-57,335.04411579364154,1.0009195904381158,16.132448196411133,-23.133813858032227,47.6262625,-122.3758353,12367796,2025_10_08_11-34-57,12367796.073240627,1.0669024512171745,47.6262453,-122.3758598
336,2025_10_08_11-34-59,336.14229149151004,1.0981756978684984,15.04721736907959,-22.969465255737305,47.6262498,-122.3758311,12367797,2025_10_08_11-34-59,12367797.141083097,0.9434798117727041,47.6262358,-122.3758578
337,2025_10_08_11-35-01,337.0640541979721,0.9217627064620615,14.139617919921875,-22.813371658325195,47.6262456,-122.3758273,12367798,2025_10_08_11-35-01,12367798.05918578,1.042465342208743,47.6262277,-122.3758556
338,2025_10_08_11-35-03,338.1409225423862,1.0768683444140947,13.075122833251953,-22.65770149230957,47.6262388,-122.3758209,12367799,2025_10_08_11-35-03,12367799.103654051,1.0444682706147432,47.6262184,-122.3758537
339,2025_10_08_11-35-05,339.0338449117285,0.8929223693423296,12.229694366455078,-22.3717098236084,47.6262359,-122.37582,12367799,2025_10_08_11-35-03,12367799.991973998,1.0444682706147432,47.6262108,-122.3758501
340,2025_10_08_11-35-08,340.0929899464418,1.0591450347132536,11.237189292907715,-22.00763702392578,47.62622,-122.3758187,12367801,2025_10_08_11-35-07,12367801.131236492,0.9150104038417339,47.6262012,-122.3758449
341,2025_10_08_11-35-10,341.0949044278459,1.0019144814041283,10.482998847961426,-21.36394691467285,47.6262035,-122.3758182,12367802,2025_10_08_11-35-10,12367802.077190625,1.0633169580250978,47.6261948,-122.3758368
342,2025_10_08_11-35-16,342.02838624779776,0.9334818199518509,9.895466804504395,-20.7392520904541,47.6262071,-122.3758059,12367803,2025_10_08_11-35-15,12367803.09068676,0.9320763032883406,47.626189,-122.3758279
343,2025_10_08_11-35-34,343.03983611696304,1.0114498691652898,9.80815601348877,-20.646209716796875,47.6261936,-122.3758245,12367804,2025_10_08_11-35-33,12367804.11607931,1.01925397105515,47.6261883,-122.3758267
344,2025_10_08_11-35-36,344.0211527557822,0.9813166388191803,9.007676124572754,-20.0819034576416,47.62619,-122.3758236,12367805,2025_10_08_11-35-36,12367805.062782735,1.0342618357390165,47.6261814,-122.3758194
345,2025_10_08_11-35-38,345.09606187876585,1.0749091229836267,8.096515655517578,-19.518510818481445,47.6261909,-122.3758111,12367806,2025_10_08_11-35-38,12367806.10725449,0.9505278766155243,47.6261734,-122.3758122
346,2025_10_08_11-35-41,346.01749322575415,0.9214313469882995,7.3327317237854,-19.012269973754883,47.6261943,-122.3758042,12367807,2025_10_08_11-35-41,12367807.070116108,1.0568054970353842,47.6261663,-122.375805
347,2025_10_08_11-35-44,347.0118018751121,0.9943086493579472,6.360902786254883,-18.821279525756836,47.6261849,-122.3758029,12367808,2025_10_08_11-35-43,12367808.09396627,0.934586713090539,47.6261573,-122.3758023
348,2025_10_08_11-35-47,348.01183602387044,1.0000341487583455,5.943336009979248,-18.271987915039062,47.6261789,-122.3758002,12367809,2025_10_08_11-35-46,12367809.09647104,1.0466704778373241,47.6261534,-122.375795
349,2025_10_08_11-35-49,349.1380831281803,1.1262471043098685,5.708032608032227,-17.172191619873047,47.6261521,-122.3757918,12367810,2025_10_08_11-35-49,12367810.149586257,0.9759137779474258,47.6261516,-122.3757813
350,2025_10_08_11-35-52,350.11676623527285,0.9786831070925359,5.625587463378906,-16.335329055786133,47.6261592,-122.3757771,12367811,2025_10_08_11-35-51,12367811.083346713,1.0560596361756325,47.6261498,-122.3757702
