"","X","time","date","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq","avg_dist","avg_conf","EucDIS","clock","clock_min","lat_smooth","lon_smooth","EucSmooth","heading_degrees","radians","sim_x","sim_y","sim_steps","width","height","area"
"250",250,"14:09:36","10/6/2022","00:27:53",-5.85216,271,87,47.6301383,-122.398735,10,55.02,27.9166666666667,1.00066666666667,100,0,250,4.16666666666667,47.6301162177098,-122.39872558722,1.23457003182241,271,4.72984279444444,47.6303790710561,-122.398716467668,2.57099203409546e-06,2.80576585334532,1.22641864399739,3.44104355323394
"251",251,"14:09:37","10/6/2022","00:27:54",-5.85216,271,87,47.6301383,-122.398735,10,55.02,27.9333333333333,0.996222222222222,100,0,251,4.18333333333333,47.6301275169301,-122.398731565561,1.33371500817822,271,4.72984279444444,47.6303790804952,-122.398717008419,5.40832690742403e-07,2.79330409072774,1.22097152588058,3.41054475790433
"252",252,"14:09:38","10/6/2022","00:27:55",-5.85216,271,87,47.6301383,-122.398735,10,55.02,27.95,1.00188888888889,100,0,252,4.2,47.6301398730715,-122.39873787428,1.45277033191845,271,4.72984279444444,47.6303790939056,-122.398717776677,7.68374912144776e-07,2.80919283806514,1.22791660147951,3.44945452261751
"253",253,"14:09:39","10/6/2022","00:27:56",-5.82168,270,87,47.6301383,-122.398735,10,55.02,27.9666666666667,1.001,100,0,253,4.21666666666667,47.6301532518069,-122.398744497535,1.56798302858266,270,4.7123895,47.6303790939064,-122.398719319693,1.54301652286565e-06,2.80670048554162,1.22682717785614,3.4433364357645
"254",254,"14:09:40","10/6/2022","00:27:57",-5.82168,271,87,47.6301383,-122.398735,10,55.02,27.9833333333333,0.993666666666667,100,0,254,4.23333333333333,47.6301676151595,-122.39875141853,1.67891121548757,271,4.72984279444444,47.6303790939064,-122.398719319693,0,2.78613857722264,1.21783943296343,3.39306942504234
"255",255,"14:09:41","10/6/2022","00:27:58",-5.85216,271,87,47.6301383,-122.398735,10,55.02,28,0.983666666666667,100,0,255,4.25,47.6301822634155,-122.398758458313,1.71178335257033,271,4.72984279444444,47.6303791278101,-122.398721261973,1.94257561183781e-06,2.75809961133311,1.20558341720063,3.32511915441069
"256",256,"14:09:42","10/6/2022","00:27:59",-5.85216,271,87,47.6301383,-122.398735,10,55.02,28.0166666666667,0.972111111111111,100,0,256,4.26666666666667,47.630197319507,-122.398765639603,1.7581820073714,271,4.72984279444444,47.6303791576847,-122.398722973436,1.71172428980899e-06,2.72569902852744,1.19142091009695,3.24745481721852
"257",257,"14:09:43","10/6/2022","00:28:00",-5.82168,271,87,47.6301383,-122.398735,10,55.02,28.0333333333333,0.958777777777778,100,0,257,4.28333333333333,47.6302128865007,-122.398772980395,1.81591197813943,271,4.72984279444444,47.6303791902562,-122.398724839405,1.86625292892003e-06,2.68831374067473,1.17507955574655,3.15898251609941
"258",258,"14:09:44","10/6/2022","00:28:01",-5.85216,271,87,47.6301383,-122.398735,10,55.02,28.05,0.963,100,0,258,4.3,47.6302290485666,-122.39878049426,1.88288995027542,271,4.72984279444444,47.630379211643,-122.398726064616,1.22539790062634e-06,2.70015241516142,1.18025431795751,3.18686654713767
"259",259,"14:09:45","10/6/2022","00:28:02",-5.85216,272,87,47.6301383,-122.398735,10,55.02,28.0666666666667,0.9657,100,0,259,4.31666666666667,47.6302458719331,-122.398788190655,1.95713863946421,272,4.74729608888889,47.630379225254,-122.398726454379,3.89999996741608e-07,2.7077229359516,1.18356344221346,3.20476187863522
"260",260,"14:09:46","10/6/2022","00:28:03",-5.85216,272,87,47.6301383,-122.398735,10,55.02,28.0833333333333,0.960222222222222,100,0,260,4.33333333333333,47.6302634058277,-122.398796075212,2.03678278913998,272,4.74729608888889,47.6303792818835,-122.398728076012,1.62262133939928e-06,2.69236381352544,1.17684986913451,3.16850800160991
"261",261,"14:09:47","10/6/2022","00:28:04",-5.85216,272,87,47.6301651,-122.398735,10,55.02,28.1,0.958111111111111,100,2.97859055175382,261,4.35,47.6302816834049,-122.39880415004,2.12004664007878,272,4.74729608888889,47.6303792892125,-122.398728285884,2.10000003164623e-07,2.6864444762821,1.17426248802903,3.15459097467086
"262",262,"14:09:48","10/6/2022","00:28:05",-5.85216,271,87,47.6301651,-122.398735,10,55.02,28.1166666666667,0.962,100,0,262,4.36666666666667,47.630300722659,-122.398812414014,2.20525241783386,271,4.72984279444444,47.6303793486871,-122.398731693076,3.40771184503791e-06,2.69734851857247,1.17902871638123,3.18025136148531
"263",263,"14:09:49","10/6/2022","00:28:06",-5.85216,271,87,47.6301651,-122.398735,10,55.02,28.1333333333333,0.964111111111111,100,0,263,4.38333333333333,47.6303205273241,-122.398820863061,2.29081935657921,271,4.72984279444444,47.6303793782753,-122.398733388135,1.69531708936957e-06,2.70326785581581,1.18161609748671,3.19422481425035
"264",264,"14:09:50","10/6/2022","00:28:07",-5.82168,271,87,47.6301651,-122.398735,10,55.02,28.15,0.962222222222222,100,0,264,4.4,47.630341523371,-122.398829651766,2.42514777907803,271,4.72984279444444,47.6303794028493,-122.398734795934,1.40801278597858e-06,2.69797160670335,1.17930107228707,3.18172080878532
"265",265,"14:09:51","10/6/2022","00:28:08",-5.85216,271,87,47.6301651,-122.398735,10,55.02,28.1666666666667,0.964333333333333,100,0,265,4.41666666666667,47.6303636891179,-122.398838729949,2.55620089136661,271,4.72984279444444,47.630379425217,-122.398736077339,1.28160056222106e-06,2.70389094394669,1.18188845339255,3.19569748588327
"266",266,"14:09:52","10/6/2022","00:28:09",-5.85216,271,87,47.6301651,-122.398735,10,55.02,28.1833333333333,0.976444444444444,100,0,266,4.43333333333333,47.6303869740511,-122.398848049461,2.68096305574213,271,4.72984279444444,47.6303794514109,-122.398737577943,1.50083309833315e-06,2.73784924707956,1.19673185026083,3.27647139519274
"267",267,"14:09:53","10/6/2022","00:28:10",-5.85216,271,87,47.6301651,-122.398735,10,55.02,28.2,0.980222222222222,100,0,267,4.45,47.6304109665217,-122.398857675612,2.76288763033856,271,4.72984279444444,47.6303794898644,-122.398739780878,2.20327029407277e-06,2.7484417453045,1.20136190066011,3.30187319899259
"268",268,"14:09:54","10/6/2022","00:28:11",-5.85216,271,87,47.6301651,-122.398735,10,55.02,28.2166666666667,0.97,100,0,268,4.46666666666667,47.6304356546717,-122.398867424889,2.83995443532728,271,4.72984279444444,47.6303795236839,-122.398741718339,1.93775643278961e-06,2.71977969128409,1.18883352899147,3.23336528846859
"269",269,"14:09:55","10/6/2022","00:28:12",-5.85216,271,87,47.6301651,-122.398735,10,55.02,28.2333333333333,0.953888888888889,100,0,269,4.48333333333333,47.6304608837654,-122.398877258613,2.89969308077214,271,4.72984279444444,47.6303795558376,-122.398743560367,1.84230833406666e-06,2.67460580179541,1.16908772581807,3.12684881428081
"270",270,"14:09:56","10/6/2022","00:28:13",-5.85216,271,87,47.6301651,-122.398735,10,55.02,28.25,0.944222222222222,100,0,270,4.5,47.6304865613822,-122.398887029017,2.94673613878193,271,4.72984279444444,47.6303795795254,-122.3987449174,1.35723984139774e-06,2.6475014681022,1.15724024391403,3.06379524470935
"271",271,"14:09:57","10/6/2022","00:28:14",-5.85216,271,87,47.63028955,-122.398792225,10,55.02,28.2666666666667,0.944333333333333,100,14.4843152384967,271,4.51666666666667,47.6305125269281,-122.398896841715,2.97852371668851,271,4.72984279444444,47.6303795795254,-122.3987449174,0,2.64781301216764,1.15737642186695,3.06451634979534
"272",272,"14:09:58","10/6/2022","00:28:15",-5.85216,272,87,47.630414,-122.39884945,10,55.02,28.2833333333333,0.94,100,14.4843124276857,272,4.53333333333333,47.630538680657,-122.398906662226,2.99893661287722,272,4.74729608888889,47.6303795795254,-122.3987449174,0,2.63566279361551,1.15206548170307,3.03645612593352
"273",273,"14:09:59","10/6/2022","00:28:16",-5.85216,271,87,47.63053845,-122.398906675,10,55.02,28.3,0.939444444444444,100,14.4843096138893,273,4.55,47.6305648026192,-122.398916570073,2.99713740124463,271,4.72984279444444,47.6303795968874,-122.398745912035,9.94786408689739e-07,2.63410507328831,1.15138459193847,3.03286799493112
"274",274,"14:10:00","10/6/2022","00:28:17",-5.85216,268,87,47.6306629,-122.3989639,10,55.02,28.3166666666667,0.936777777777778,100,14.4843068007234,274,4.56666666666667,47.6305908052544,-122.398926396495,2.982772574197,268,4.67748291111111,47.6303795271164,-122.398747910042,1.99922485633427e-06,2.62662801571778,1.14811632106839,3.01567449422107
"275",275,"14:10:01","10/6/2022","00:28:18",-5.88264,258,87,47.63078735,-122.399021125,10,55.02,28.3333333333333,0.925444444444445,100,14.4843039893248,275,4.58333333333333,47.6306156761006,-122.398935939377,2.85564444334665,258,4.50294996666667,47.6303792410968,-122.398749255662,1.37568165741945e-06,2.59485052104298,1.13422616987055,2.94314736786919
"276",276,"14:10:02","10/6/2022","00:28:19",-5.88264,261,87,47.6309118,-122.39907835,10,55.02,28.35,0.921111111111111,100,14.4843011776342,276,4.6,47.6306394894068,-122.398945223633,2.73701517114265,261,4.55530985,47.6303791443477,-122.398749866514,6.18465836421887e-07,2.58270030249085,1.12891522970667,2.91564970524996
"277",277,"14:10:03","10/6/2022","00:28:20",-5.85216,261,87,47.63103625,-122.399135575,10,55.02,28.3666666666667,0.9102,100,14.4842983656551,277,4.61666666666667,47.6306623045324,-122.398954272497,2.62525578659264,261,4.55530985,47.6303789415801,-122.398751146742,1.29618671398141e-06,2.55210667526472,1.11554255472993,2.84698360046812
"278",278,"14:10:04","10/6/2022","00:28:21",-5.82168,260,87,47.6311607,-122.3991928,10,55.02,28.3833333333333,0.910888888888889,100,14.4842955525322,278,4.63333333333333,47.6306841670039,-122.398963107814,2.5188616678028,260,4.53785655555556,47.6303787301574,-122.398752345784,1.21753849774547e-06,2.55403824847045,1.11638685803804,2.85129473551889
"279",279,"14:10:05","10/6/2022","00:28:22",-5.82168,260,87,47.6311302,-122.39918515,10,55.02,28.4,0.926777777777778,100,3.43819008015538,279,4.65,47.6307051095523,-122.398971750334,2.41645178349213,260,4.53785655555556,47.6303786905215,-122.39875257057,2.28254243795853e-07,2.59858904982825,1.13586030530559,2.95163415150169
"280",280,"14:10:06","10/6/2022","00:28:23",-5.85216,261,87,47.6310997,-122.3991775,10,55.02,28.4166666666667,0.930555555555556,100,3.4381901171811,280,4.66666666666667,47.6307264605536,-122.398980677833,2.46594551504533,261,4.55530985,47.6303785044769,-122.398753745214,1.18928550163892e-06,2.60918154805318,1.14049035570487,2.97574639183777
"281",281,"14:10:07","10/6/2022","00:28:24",-5.88264,260,87,47.6310625,-122.3991489,10,55.02,28.4333333333333,0.915555555555556,100,4.65945030698581,281,4.68333333333333,47.6307478973921,-122.398989793199,2.47898906483222,260,4.53785655555556,47.6303782601576,-122.398755130821,1.40698257540121e-06,2.56712309921889,1.12210633206068,2.88058508481275
"282",282,"14:10:08","10/6/2022","00:28:25",-5.88264,261,87,47.6310253,-122.3991203,10,55.02,28.45,0.904777777777778,100,4.6594509972207,282,4.7,47.6307689541256,-122.398998843053,2.43703773885688,261,4.55530985,47.6303778102882,-122.398757971194,2.87577815067496e-06,2.53690332487129,1.10889707062744,2.81316466541478
"283",283,"14:10:09","10/6/2022","00:28:26",-5.82168,263,87,47.6309881,-122.3990917,10,55.02,28.4666666666667,0.910111111111111,100,4.65945168842668,283,4.71666666666667,47.6307896201872,-122.399007684359,2.39097253768524,263,4.59021643888889,47.630377639146,-122.398759365041,1.40431478182715e-06,2.55185744001237,1.1154336123676,2.84642756256012
"284",284,"14:10:10","10/6/2022","00:28:27",-5.82168,262,87,47.6309509,-122.3990631,10,55.02,28.4833333333333,0.925,100,4.65945237778808,284,4.73333333333333,47.6308094013029,-122.399016320473,2.29224138300329,262,4.57276314444444,47.6303773943881,-122.39876110659,1.75866426846555e-06,2.59360434478122,1.13368145805887,2.94032115521941
"285",285,"14:10:11","10/6/2022","00:28:28",-5.85216,261,87,47.6309102,-122.3990529,10,55.02,28.5,0.929888888888889,100,4.58790647639131,285,4.75,47.6308283289961,-122.399025094052,2.20449913311055,261,4.55530985,47.6303771470443,-122.398762668263,1.58113882833913e-06,2.60731228366055,1.13967328798735,2.97148416312923
"286",286,"14:10:12","10/6/2022","00:28:29",-5.88264,261,87,47.6308695,-122.3990427,10,55,28.5166666666667,0.922888888888889,100,4.58790654875577,286,4.76666666666667,47.630845746038,-122.399032735491,2.01908972942784,261,4.55530985,47.6303770678325,-122.398763168388,5.06359554723548e-07,2.58768500753788,1.13109407695339,2.92691518504719
"287",287,"14:10:13","10/6/2022","00:28:30",-5.85216,261,87,47.6308288,-122.3990325,10,55.02,28.5333333333333,0.9102,100,4.58790662083387,287,4.78333333333333,47.6308614245102,-122.399039060889,1.80616525706113,261,4.55530985,47.6303768306712,-122.398764665771,1.51604749989675e-06,2.55210667526472,1.11554255472993,2.84698360046812
"288",288,"14:10:14","10/6/2022","00:28:31",-5.82168,260,87,47.6308288,-122.3990325,10,55.02,28.55,0.908,100,0,288,4.8,47.6308754918005,-122.399044730215,1.62043702172607,260,4.53785655555556,47.6303765693674,-122.398766147702,1.50479235509381e-06,2.54593810276903,1.11284623126212,2.83323762269313
"289",289,"14:10:15","10/6/2022","00:28:32",-5.82168,260,87,47.6308288,-122.3990325,10,55.02,28.5666666666667,0.928555555555556,100,0,289,4.81666666666667,47.630887676876,-122.399049734581,1.40548594943713,260,4.53785655555556,47.6303762819294,-122.398767777849,1.65529454262024e-06,2.60357375487528,1.13803915255231,2.96296886960571
"290",290,"14:10:16","10/6/2022","00:28:33",-5.85216,261,87,47.6308288,-122.3990325,10,55.02,28.5833333333333,0.935888888888889,100,0,290,4.83333333333333,47.6308981563738,-122.399054178651,1.21161590314269,261,4.55530985,47.6303760188783,-122.398769438694,1.68154691568525e-06,2.62413566319426,1.14702689744503,3.00995418822858
"291",291,"14:10:17","10/6/2022","00:28:34",-5.85216,265,87,47.6308288,-122.3990325,10,55.02,28.6,0.925666666666667,100,0,291,4.85,47.630906614004,-122.399057918329,0.981082376480026,265,4.62512302777778,47.6303757916053,-122.398772036452,2.60768096421668e-06,2.59547360917386,1.13449852577639,2.94456098329928
"292",292,"14:10:18","10/6/2022","00:28:35",-5.85216,272,87,47.6308288,-122.3990325,10,55.02,28.6166666666667,0.914777777777778,100,0,292,4.86666666666667,47.6309130277249,-122.399060954393,0.748433972764708,272,4.74729608888889,47.6303758905399,-122.398774869526,2.83480157293308e-06,2.56494229076082,1.12115308639024,2.87569296569933
"293",293,"14:10:19","10/6/2022","00:28:36",-5.82168,271,87,47.6308288,-122.3990325,10,55.02,28.6333333333333,0.911666666666667,100,0,293,4.88333333333333,47.630917384446,-122.399063289898,0.515022649326266,271,4.72984279444444,47.6303759290947,-122.398777078262,2.2090722009479e-06,2.55621905692852,1.11734010370848,2.8561660661701
"294",294,"14:10:20","10/6/2022","00:28:37",-5.85216,271,87,47.6308288,-122.3990325,10,55.02,28.65,0.907444444444444,100,0,294,4.9,47.6309196800686,-122.399064930244,0.283342311198648,271,4.72984279444444,47.6303759536507,-122.398778485031,1.40698258883452e-06,2.54438038244183,1.11216534149752,2.829771676938
"295",295,"14:10:21","10/6/2022","00:28:38",-5.82168,271,87,47.6308288,-122.3990325,10,55.02,28.6666666666667,0.898111111111111,100,0,295,4.91666666666667,47.6309199195254,-122.399065883242,0.0763830472299248,271,4.72984279444444,47.6303759749124,-122.398779703081,1.21823643061561e-06,2.51821068094494,1.10072639345224,2.77186096078943
"296",296,"14:10:22","10/6/2022","00:28:39",-5.76072,271,87,47.6308288,-122.3990325,10,55.02,28.6833333333333,0.889,100,0,296,4.93333333333333,47.630918173958,-122.399066383337,0.197609426966564,271,4.72984279444444,47.6303760000495,-122.39878114314,1.44027775896199e-06,2.49266406757893,1.0895598013128,2.71590656621085
"297",297,"14:10:23","10/6/2022","00:28:40",-5.73024,270,87,47.6308288,-122.3990325,10,55.02,28.7,0.835333333333333,100,0,297,4.95,47.6309143948007,-122.399066162158,0.420349586023882,270,4.7123895,47.6303760000506,-122.398783272201,2.12906081985023e-06,2.3421882839718,1.02378585005245,2.39789922328895
"298",298,"14:10:24","10/6/2022","00:28:41",-5.69976,270,87,47.6308288,-122.3990325,10,55.02,28.7166666666667,0.731333333333333,100,0,298,4.96666666666667,47.630908671456,-122.399065240902,0.639855118456629,270,4.7123895,47.6303760000515,-122.398784894822,1.62262133939928e-06,2.05058303872072,0.89632328611934,1.83798532772674
"299",299,"14:10:25","10/6/2022","00:28:42",-5.69976,270,87,47.6308288,-122.3990325,10,55.02,28.7333333333333,0.667777777777778,100,0,299,4.98333333333333,47.6309009769367,-122.399063643194,0.8635627883874,270,4.7123895,47.6303760000516,-122.398785196318,3.01496265298882e-07,1.87237983328951,0.81842949704911,1.53241088524403
"300",300,"14:10:26","10/6/2022","00:28:43",-5.66928,270,87,47.6308288,-122.3990325,10,55.02,28.75,0.672222222222222,100,0,300,5,47.6308913646916,-122.399061395159,1.08158636492862,270,4.7123895,47.6303760000533,-122.398788396381,3.20006250832922e-06,1.88484159590707,0.823876615165908,1.55287691415983
"301",301,"14:10:27","10/6/2022","00:28:44",-5.60832,270,87,47.6308288,-122.3990325,10,55,28.7666666666667,0.718333333333333,100,0,301,5.01666666666667,47.6308798973142,-122.399058525496,1.29260687394392,270,4.7123895,47.6303760000541,-122.398789889833,1.49345237835936e-06,2.01413238306434,0.880390465627702,1.77322294656184
"302",302,"14:10:28","10/6/2022","00:28:45",-5.60832,269,87,47.6308288,-122.3990325,10,55.02,28.7833333333333,0.834222222222222,100,0,302,5.03333333333333,47.6308666465844,-122.399055065552,1.49546948704053,269,4.69493620555556,47.6303759633847,-122.398791990679,2.10116634595148e-06,2.33907284331741,1.02242407052325,2.39152437771497
"303",303,"14:10:29","10/6/2022","00:28:46",-5.6388,268,87,47.6308288,-122.3990325,10,55.02,28.8,1.02033333333333,100,0,303,5.05,47.6308516935115,-122.399051049391,1.68907393603451,268,4.67748291111111,47.6303759026675,-122.398793729418,1.73979883799609e-06,2.86090915292803,1.25052214166422,3.57763024102633
"304",304,"14:10:30","10/6/2022","00:28:47",-5.6388,268,87,47.6308288,-122.3990325,10,55.02,28.8166666666667,1.13277777777778,100,0,304,5.06666666666667,47.6308351283763,-122.399046513872,1.87233999928809,268,4.67748291111111,47.630375829217,-122.398795832798,2.10466148183545e-06,3.17619174715251,1.38833423001925,4.40961572367647
"305",305,"14:10:31","10/6/2022","00:28:48",-5.6388,270,87,47.6308288,-122.3990325,10,55.02,28.8333333333333,1.13544444444444,100,0,305,5.08333333333333,47.6308170507734,-122.399041498716,2.04419427308684,270,4.7123895,47.6303758292174,-122.398796682798,8.49999999275042e-07,3.18366880472303,1.39160250088932,4.43040147065588
"306",306,"14:10:32","10/6/2022","00:28:49",-5.60832,271,87,47.6308288,-122.3990325,10,55.02,28.85,1.1355,100,0,306,5.1,47.6307975696533,-122.399036046586,2.20356438505252,271,4.72984279444444,47.6303758359067,-122.398797066015,3.83275358502063e-07,3.18382457675576,1.39167058986579,4.43083502676287
"307",307,"14:10:33","10/6/2022","00:28:50",-5.60832,272,87,47.6308288,-122.3990325,10,55.02,28.8666666666667,1.141,100,0,307,5.11666666666667,47.6307768033655,-122.399030203154,2.34937617375446,272,4.74729608888889,47.6303759008329,-122.398798925231,1.86034943699457e-06,3.199246007995,1.39841139853532,4.47386208429884
"308",308,"14:10:34","10/6/2022","00:28:51",-5.60832,272,87,47.6308288,-122.3990325,10,55.02,28.8833333333333,1.143,100,0,308,5.13333333333333,47.6307549353725,-122.39902379302,2.47769267709195,272,4.74729608888889,47.6303759165999,-122.39879937673,4.51774285532823e-07,3.2048538011729,1.40086260168788,4.48955983394038
"309",309,"14:10:35","10/6/2022","00:28:52",-5.6388,272,87,47.6308288,-122.3990325,10,55.02,28.9,1.14522222222222,100,0,309,5.15,47.6307320331041,-122.399017149311,2.59386717458225,272,4.74729608888889,47.6303759624027,-122.398800688333,1.31240238542551e-06,3.21108468248168,1.40358616074628,4.50703402131566
"310",310,"14:10:36","10/6/2022","00:28:53",-5.6388,273,87,47.6308288,-122.3990325,10,55.02,28.9166666666667,1.13633333333333,100,0,310,5.16666666666667,47.630708244785,-122.399010321429,2.69317165070011,273,4.76474938333333,47.6303760149195,-122.398801690402,1.00344406321036e-06,3.18616115724654,1.39269192451268,4.43734091389324
"311",311,"14:10:37","10/6/2022","00:28:54",-5.60832,273,87,47.6307838666667,-122.399021488889,10,55.02,28.9333333333333,1.13888888888889,100,5.06200804970823,311,5.18333333333333,47.6306837281439,-122.399003362335,2.77452008479501,273,4.76474938333333,47.6303760149195,-122.398801690402,0,3.19332667075166,1.39582401742985,4.45732206253445
"312",312,"14:10:38","10/6/2022","00:28:55",-5.60832,272,87,47.6307389333333,-122.399010477778,10,55.02,28.95,1.15311111111111,100,5.06200813458509,312,5.2,47.6306587061295,-122.39899677693,2.82464922171823,272,4.74729608888889,47.6303761198177,-122.398804694249,3.00567797263165e-06,3.23320431112787,1.4132547954036,4.56934149722106
"313",313,"14:10:39","10/6/2022","00:28:56",-5.60832,272,87,47.630694,-122.398999466667,10,55.02,28.9666666666667,1.17477777777778,100,5.06200821547332,313,5.21666666666667,47.6306332857657,-122.398990063075,2.86992875603128,272,4.74729608888889,47.6303761561137,-122.398805733615,1.04000000297114e-06,3.29395540388852,1.439809496223,4.74266827065376
"314",314,"14:10:40","10/6/2022","00:28:57",-5.60832,272,87,47.6306490666667,-122.398988455556,10,55.02,28.9833333333333,1.17355555555556,100,5.0620082978785,314,5.23333333333333,47.6306076549805,-122.398983296301,2.89365006274655,272,4.74729608888889,47.6303762171638,-122.398807481835,1.74928556696164e-06,3.29052841916869,1.43831153874089,4.73280499384514
"315",315,"14:10:41","10/6/2022","00:28:58",-5.60832,272,87,47.6306041333333,-122.398977444444,10,55.02,29,1.1639,100,5.06200837908613,315,5.25,47.6305820113159,-122.398976555457,2.89471781900509,272,4.74729608888889,47.6303762360389,-122.398808022338,5.40832690742403e-07,3.26345523988201,1.42647767463213,4.65524604185295
"316",316,"14:10:42","10/6/2022","00:28:59",-5.60832,272,87,47.6305592,-122.398966433333,10,55.02,29.0166666666667,1.164,100,5.06200846238976,316,5.26666666666667,47.6305565619731,-122.398969922787,2.87203502392715,272,4.74729608888889,47.6303762942874,-122.398809690333,1.66901168103657e-06,3.26373562954091,1.42660023478976,4.65604601539477
"317",317,"14:10:43","10/6/2022","00:29:00",-5.60832,272,87,47.6305142666667,-122.398955422222,10,55.02,29.0333333333333,1.15144444444444,100,5.06200854178289,317,5.28333333333333,47.6305315238571,-122.39896348401,2.82450380894239,272,4.74729608888889,47.6303763493244,-122.398811266363,1.57699080020444e-06,3.22853115014627,1.4112121261098,4.55614230860963
"318",318,"14:10:44","10/6/2022","00:29:01",-5.60832,271,87,47.6304693333333,-122.398944411111,10,55.02,29.05,1.13877777777778,100,5.06200862448832,318,5.3,47.6305066205284,-122.398957328396,2.80616160528301,271,4.72984279444444,47.6303763990135,-122.398814112963,2.84703354714593e-06,3.19301512668622,1.39568783947693,4.45645238358184
"319",319,"14:10:45","10/6/2022","00:29:02",-5.60832,270,87,47.6304244,-122.3989334,10,55.02,29.0666666666667,1.15144444444444,100,5.06200870781302,319,5.31666666666667,47.63048247009,-122.398951548843,2.7190087596783,270,4.7123895,47.6303763990144,-122.398815768258,1.65529454262024e-06,3.22853115014627,1.4112121261098,4.55614230860963
"320",320,"14:10:46","10/6/2022","00:29:03",-5.6388,269,87,47.6304092,-122.3989334,10,55.02,29.0833333333333,1.165,100,1.68934991515287,320,5.33333333333333,47.6304593073719,-122.398946241954,2.60502904188148,269,4.69493620555556,47.6303763761125,-122.398817080346,1.31228807825529e-06,3.26653952612986,1.42782583636604,4.66404953091911
"321",321,"14:10:47","10/6/2022","00:29:04",-5.66928,269,87,47.6304016,-122.3989334,10,55.02,29.1,1.16077777777778,100,0.844674955239177,321,5.35,47.6304377121018,-122.398941396043,2.42758434610314,269,4.69493620555556,47.630376341135,-122.398819084261,2.00422055566426e-06,3.25470085164318,1.42265107415508,4.63030366264364
"322",322,"14:10:48","10/6/2022","00:29:05",-5.73024,270,87,47.6304016,-122.3989334,10,55.02,29.1166666666667,1.14133333333333,100,0,322,5.36666666666667,47.6304178525449,-122.398937143888,2.230218130241,270,4.7123895,47.6303763411357,-122.398820396664,1.31240238542551e-06,3.20018064019131,1.39881993239408,4.47647646676125
"323",323,"14:10:49","10/6/2022","00:29:06",-5.76072,270,87,47.6303863,-122.398941,10,55.02,29.1333333333333,1.10911111111111,100,1.7937651745615,323,5.38333333333333,47.6303995795306,-122.398933731414,2.04700722887364,270,4.7123895,47.6303763411357,-122.398820396664,0,3.10983286121395,1.35932832604729,4.22728389752081
"324",324,"14:10:50","10/6/2022","00:29:07",-5.7912,270,87,47.6303787,-122.398941,10,55.02,29.15,1.06166666666667,100,0.84467494992223,324,5.4,47.6303831825022,-122.398931265217,1.83178394245664,270,4.7123895,47.6303763411369,-122.39882261317,2.21650625729292e-06,2.97680354527143,1.30118034015046,3.87335824959737
"325",325,"14:10:51","10/6/2022","00:29:08",-5.82168,270,87,47.630371,-122.398941,10,55.02,29.1666666666667,1.02777777777778,100,0.855789095954399,325,5.41666666666667,47.630368959686,-122.398929856241,1.58428460623082,270,4.7123895,47.6303763411379,-122.398824617391,2.00422054194421e-06,2.88178260531247,1.25964606450986,3.63002611755484
"326",326,"14:10:52","10/6/2022","00:29:09",-5.82168,270,87,47.6303672,-122.3989334,10,55.02,29.1833333333333,1.00666666666667,100,0.710200504003093,326,5.43333333333333,47.6303572738132,-122.398929955349,1.29880608445589,270,4.7123895,47.6303763411394,-122.398827435191,2.81780056818179e-06,2.82258923287903,1.23377225345507,3.48243227842717
"327",327,"14:10:53","10/6/2022","00:29:10",-5.82168,270,87,47.6303634,-122.3989334,10,55.02,29.2,0.9867,100,0.42233747527466,327,5.45,47.6303483709835,-122.398931261506,0.994327361301752,270,4.7123895,47.6303763411406,-122.398829835274,2.40008333152535e-06,2.7666047643196,1.20930107531534,3.34565811646424
"328",328,"14:10:54","10/6/2022","00:29:11",-5.7912,270,87,47.6303634,-122.3989334,10,55.02,29.2166666666667,0.965666666666667,100,0,328,5.46666666666667,47.6303402413095,-122.398932833496,0.911229479724268,270,4.7123895,47.6303763411423,-122.39883308921,3.25393607272729e-06,2.70762947273196,1.18352258882759,3.20454064315361
"329",329,"14:10:55","10/6/2022","00:29:12",-5.7912,270,87,47.6303596,-122.398941,10,55.02,29.2333333333333,0.963666666666667,100,0.71020057069452,329,5.48333333333333,47.6303326561072,-122.398934549297,0.852828728703023,270,4.7123895,47.6303763411444,-122.398837193647,4.10443662749757e-06,2.70202167955406,1.18107138567503,3.19128048919488
"330",330,"14:10:56","10/6/2022","00:29:13",-5.7912,270,87,47.6303596,-122.398941,10,55.02,29.25,0.974444444444444,100,0,330,5.5,47.6303253424743,-122.398936266765,0.823025159691882,270,4.7123895,47.6303763411456,-122.398839395919,2.20227155189809e-06,2.73224145390166,1.19428064710827,3.2630630916217
"331",331,"14:10:57","10/6/2022","00:29:14",-5.82168,270,87,47.63030086,-122.3989288,10,55.02,29.2666666666667,0.987222222222222,100,6.59247581295712,331,5.51666666666667,47.6303179810982,-122.398937822681,0.826462392700618,270,4.7123895,47.630376341147,-122.398842115275,2.71935653701975e-06,2.76806902142717,1.20994111169407,3.34920050903149
"332",332,"14:10:58","10/6/2022","00:29:15",-5.82168,270,87,47.63024212,-122.3989166,10,55.02,29.2833333333333,0.971444444444444,100,6.59247589509586,332,5.53333333333333,47.6303102040248,-122.398939031782,0.869115297375917,270,4.7123895,47.6303763411476,-122.398843246646,1.1313708480469e-06,2.7238297641348,1.19060384237943,3.24300218316634
